effect	time	lit	sum	lit_srgb	sum_srgb
Buff_Green	0.75	358	282	65536	62975
Buff_Green	1.00	0	0	65536	62740
Buff_Green	1.50	0	0	65536	62740
Buff_Green	2.00	0	0	65536	62740
Buff_Green	3.00	0	0	65536	62740
Buff_Green_Agenda	0.15	274	302	65536	62981
Buff_Green_Agenda	0.30	329	322	65536	62986
Buff_Green_Agenda	0.50	198	198	65536	62887
Buff_Green_Agenda	0.75	99	75	65536	62789
Buff_Green_Agenda	1.00	35	25	65536	62758
Buff_Green_Agenda	1.50	0	0	65536	62740
Buff_Green_Agenda	2.00	0	0	65536	62740
Buff_Green_Agenda	3.00	0	0	65536	62740
Buff_Green_DA	0.15	327	467	65536	63100
Buff_Green_DA	0.30	334	444	65536	63083
Buff_Green_DA	0.50	324	362	65536	63029
Buff_Green_DA	0.75	229	193	65536	62895
Buff_Green_DA	1.00	69	45	65536	62777
Buff_Green_DA	1.50	46	30	65536	62765
Buff_Green_DA	2.00	15	10	65536	62749
Buff_Green_DA	3.00	0	0	65536	62740
Buff_Green_Intense	0.15	916	1152	65536	63658
Buff_Green_Intense	0.30	812	929	65536	63490
Buff_Green_Intense	0.50	636	600	65536	63231
Buff_Green_Intense	0.75	349	264	65536	62959
Buff_Green_Intense	1.00	0	0	65536	62740
Buff_Green_Intense	1.50	0	0	65536	62740
Buff_Green_Intense	2.00	0	0	65536	62740
Buff_Green_Intense	3.00	0	0	65536	62740
Buff_GSC	0.15	1161	1256	65536	63751
Buff_GSC	0.30	1046	1143	65536	63659
Buff_GSC	0.50	830	849	65536	63427
Buff_GSC	0.75	487	435	65536	63098
Buff_GSC	1.00	171	109	65536	62830
Buff_GSC	1.50	0	0	65536	62740
Buff_GSC	2.00	0	0	65536	62740
Buff_GSC	3.00	0	0	65536	62740
Buff_Hand_1	0.15	705	803	65536	63365
Buff_Hand_1	0.30	816	897	65536	63436
Buff_Hand_1	0.50	959	897	65536	63444
Buff_Hand_1	0.75	1007	768	65536	63325
Buff_Hand_1	1.00	598	385	65536	63043
Buff_Hand_1	1.50	270	123	65536	62826
Buff_Hand_1	2.00	0	0	65536	62740
Buff_Hand_1	3.00	0	0	65536	62740
Buff_Hand_UM	0.15	1146	776	65536	63273
Buff_Hand_UM	0.30	1274	946	65536	63398
Buff_Hand_UM	0.50	1274	956	65536	63417
Buff_Hand_UM	0.75	1265	930	65536	63409
Buff_Hand_UM	1.00	330	203	65536	62894
Buff_Hand_UM	1.50	0	0	65536	62740
Buff_Hand_UM	2.00	0	0	65536	62740
Buff_Hand_UM	3.00	0	0	65536	62740
Buff_HideousMutation	0.15	0	0	65536	62741
Buff_HideousMutation	0.30	12	7	65536	62748
Buff_HideousMutation	0.50	16	10	65536	62751
Buff_HideousMutation	0.75	23	13	65536	62752
Buff_HideousMutation	1.00	27	16	65536	62753
Buff_HideousMutation	1.50	30	18	65536	62754
Buff_HideousMutation	2.00	18	11	65536	62748
Buff_HideousMutation	3.00	0	0	65536	62740
Buff_HideousMutation_EC	0.15	57	40	65536	62774
Buff_HideousMutation_EC	0.30	167	127	65536	62846
Buff_HideousMutation_EC	0.50	343	279	65536	62972
Buff_HideousMutation_EC	0.75	462	424	65536	63087
Buff_HideousMutation_EC	1.00	574	529	65536	63170
Buff_HideousMutation_EC	1.50	705	585	65536	63213
Buff_HideousMutation_EC	2.00	394	270	65536	62953
Buff_HideousMutation_EC	3.00	38	15	65536	62752
Buff_HideousMutation_rage	0.15	28	19	65536	62757
Buff_HideousMutation_rage	0.30	86	52	65536	62785
Buff_HideousMutation_rage	0.50	159	110	65536	62832
Buff_HideousMutation_rage	0.75	272	194	65536	62895
Buff_HideousMutation_rage	1.00	379	262	65536	62944
Buff_HideousMutation_rage	1.50	388	238	65536	62917
Buff_HideousMutation_rage	2.00	170	83	65536	62796
Buff_HideousMutation_rage	3.00	1	0	65536	62739
Buff_LegacyOfVengeance	0.15	891	928	65536	63480
Buff_LegacyOfVengeance	0.30	823	845	65536	63407
Buff_LegacyOfVengeance	0.50	641	619	65536	63244
Buff_LegacyOfVengeance	0.75	382	289	65536	62979
Buff_LegacyOfVengeance	1.00	0	0	65536	62740
Buff_LegacyOfVengeance	1.50	0	0	65536	62740
Buff_LegacyOfVengeance	2.00	0	0	65536	62740
Buff_LegacyOfVengeance	3.00	0	0	65536	62740
Buff_Mana	0.15	169	125	65536	62833
Buff_Mana	0.30	335	250	65536	62924
Buff_Mana	0.50	549	411	65536	63042
Buff_Mana	0.75	3267	2781	65536	64710
Buff_Mana	1.00	3437	2958	65536	64836
Buff_Mana	1.50	0	0	65536	62740
Buff_Mana	2.00	0	0	65536	62740
Buff_Mana	3.00	0	0	65536	62740
Buff_Mana_2	0.15	76	54	65536	62780
Buff_Mana_2	0.30	140	104	65536	62817
Buff_Mana_2	0.50	232	173	65536	62868
Buff_Mana_2	0.75	1324	996	65536	63447
Buff_Mana_2	1.00	1407	1077	65536	63506
Buff_Mana_2	1.50	5	3	65536	62743
Buff_Mana_2	2.00	0	0	65536	62740
Buff_Mana_2	3.00	0	0	65536	62740
Buff_Mana_3 Holy	0.15	94	96	65536	62816
Buff_Mana_3 Holy	0.30	183	188	65536	62888
Buff_Mana_3 Holy	0.50	307	312	65536	62984
Buff_Mana_3 Holy	0.75	1690	2243	65536	64466
Buff_Mana_3 Holy	1.00	2546	3246	65536	65207
Buff_Mana_3 Holy	1.50	5	4	65536	62744
Buff_Mana_3 Holy	2.00	0	0	65536	62740
Buff_Mana_3 Holy	3.00	0	0	65536	62740
Buff_Mana_Blood	0.15	34	21	65536	62753
Buff_Mana_Blood	0.30	67	42	65536	62764
Buff_Mana_Blood	0.50	107	67	65536	62779
Buff_Mana_Blood	0.75	558	399	65536	62992
Buff_Mana_Blood	1.00	624	433	65536	63016
Buff_Mana_Blood	1.50	8	3	65536	62744
Buff_Mana_Blood	2.00	0	0	65536	62740
Buff_Mana_Blood	3.00	0	0	65536	62740
Buff_MarkOfKhorne	0.15	494	267	65536	62861
Buff_MarkOfKhorne	0.30	491	260	65536	62857
Buff_MarkOfKhorne	0.50	455	237	65536	62855
Buff_MarkOfKhorne	0.75	357	181	65536	62838
Buff_MarkOfKhorne	1.00	251	118	65536	62807
Buff_MarkOfKhorne	1.50	0	0	65536	62741
Buff_MarkOfKhorne	2.00	0	0	65536	62740
Buff_MarkOfKhorne	3.00	0	0	65536	62740
Buff_MarkOfNurgle	0.15	930	677	65536	63279
Buff_MarkOfNurgle	0.30	949	688	65536	63284
Buff_MarkOfNurgle	0.50	893	617	65536	63223
Buff_MarkOfNurgle	0.75	775	475	65536	63103
Buff_MarkOfNurgle	1.00	591	310	65536	62965
Buff_MarkOfNurgle	1.50	10	3	65536	62745
Buff_MarkOfNurgle	2.00	0	0	65536	62740
Buff_MarkOfNurgle	3.00	0	0	65536	62740
Buff_MarkOfSlaanesh	0.15	996	726	65536	63250
Buff_MarkOfSlaanesh	0.30	1028	777	65536	63287
Buff_MarkOfSlaanesh	0.50	1006	748	65536	63269
Buff_MarkOfSlaanesh	0.75	918	657	65536	63205
Buff_MarkOfSlaanesh	1.00	648	453	65536	63065
Buff_MarkOfSlaanesh	1.50	343	205	65536	62889
Buff_MarkOfSlaanesh	2.00	89	40	65536	62770
Buff_MarkOfSlaanesh	3.00	0	0	65536	62740
Buff_MarkOfTzeentch	0.15	636	512	65536	63138
Buff_MarkOfTzeentch	0.30	672	581	65536	63188
Buff_MarkOfTzeentch	0.50	621	592	65536	63192
Buff_MarkOfTzeentch	0.75	625	684	65536	63263
Buff_MarkOfTzeentch	1.00	542	629	65536	63220
Buff_MarkOfTzeentch	1.50	261	192	65536	62889
Buff_MarkOfTzeentch	2.00	0	0	65536	62740
Buff_MarkOfTzeentch	3.00	0	0	65536	62740
Buff_Orange	0.15	876	930	65536	63495
Buff_Orange	0.30	791	836	65536	63420
Buff_Orange	0.50	637	608	65536	63238
Buff_Orange	0.75	349	271	65536	62966
Buff_Orange	1.00	2	2	65536	62742
Buff_Orange	1.50	0	0	65536	62740
Buff_Orange	2.00	0	0	65536	62740
Buff_Orange	3.00	0	0	65536	62740
Buff_Ork_Mek	0.15	1133	769	65536	63321
Buff_Ork_Mek	0.30	1182	776	65536	63328
Buff_Ork_Mek	0.50	1339	874	65536	63407
Buff_Ork_Mek	0.75	1465	869	65536	63388
Buff_Ork_Mek	1.00	655	469	65536	63118
Buff_Ork_Mek	1.50	0	0	65536	62740
Buff_Ork_Mek	2.00	0	0	65536	62740
Buff_Ork_Mek	3.00	0	0	65536	62740
Buff_Purple	0.15	454	495	65536	63142
Buff_Purple	0.30	424	451	65536	63106
Buff_Purple	0.50	328	323	65536	63004
Buff_Purple	0.75	177	142	65536	62857
Buff_Purple	1.00	21	11	65536	62748
Buff_Purple	1.50	19	8	65536	62746
Buff_Purple	2.00	8	3	65536	62742
Buff_Purple	3.00	0	0	65536	62740
Buff_Red	0.15	876	914	65536	63481
Buff_Red	0.30	791	823	65536	63408
Buff_Red	0.50	637	596	65536	63228
Buff_Red	0.75	349	266	65536	62961
Buff_Red	1.00	0	0	65536	62740
Buff_Red	1.50	0	0	65536	62740
Buff_Red	2.00	0	0	65536	62740
Buff_Red	3.00	0	0	65536	62740
Buff_Red_Intense	0.15	876	915	65536	63482
Buff_Red_Intense	0.30	791	824	65536	63409
Buff_Red_Intense	0.50	637	597	65536	63229
Buff_Red_Intense	0.75	349	267	65536	62962
Buff_Red_Intense	1.00	6	3	65536	62742
Buff_Red_Intense	1.50	0	0	65536	62740
Buff_Red_Intense	2.00	0	0	65536	62740
Buff_Red_Intense	3.00	0	0	65536	62740
Buff_Red_ork	0.15	804	1023	65536	63545
Buff_Red_ork	0.30	730	930	65536	63475
Buff_Red_ork	0.50	602	747	65536	63336
Buff_Red_ork	0.75	355	440	65536	63088
Buff_Red_ork	1.00	11	10	65536	62748
Buff_Red_ork	1.50	1	1	65536	62741
Buff_Red_ork	2.00	0	0	65536	62740
Buff_Red_ork	3.00	0	0	65536	62740
Buff_Sautekh_Intense	0.15	5	3	65536	62743
Buff_Sautekh_Intense	0.30	8	5	65536	62745
Buff_Sautekh_Intense	0.50	3	2	65536	62742
Buff_Sautekh_Intense	0.75	439	468	65536	63122
Buff_Sautekh_Intense	1.00	339	321	65536	63004
Buff_Sautekh_Intense	1.50	15	12	65536	62751
Buff_Sautekh_Intense	2.00	6	5	65536	62745
Buff_Sautekh_Intense	3.00	1	1	65536	62741
Buff_Sororitas	0.15	476	472	65536	63121
Buff_Sororitas	0.30	476	473	65536	63122
Buff_Sororitas	0.50	479	476	65536	63124
Buff_Sororitas	0.75	466	454	65536	63108
Buff_Sororitas	1.00	454	429	65536	63089
Buff_Sororitas	1.50	402	325	65536	63004
Buff_Sororitas	2.00	0	0	65536	62740
Buff_Sororitas	3.00	0	0	65536	62740
Buff_Sororitas_Intense	0.15	833	481	65536	63127
Buff_Sororitas_Intense	0.30	896	653	65536	63288
Buff_Sororitas_Intense	0.50	938	816	65536	63427
Buff_Sororitas_Intense	0.75	971	986	65536	63561
Buff_Sororitas_Intense	1.00	989	1124	65536	63662
Buff_Sororitas_Intense	1.50	1371	2116	65536	64322
Buff_Sororitas_Intense	2.00	975	907	65536	63469
Buff_Sororitas_Intense	3.00	0	0	65536	62740
Buff_Sororitas_quick	0.15	247	207	65536	62902
Buff_Sororitas_quick	0.30	376	309	65536	62979
Buff_Sororitas_quick	0.50	594	458	65536	63095
Buff_Sororitas_quick	0.75	727	502	65536	63125
Buff_Sororitas_quick	1.00	154	59	65536	62776
Buff_Sororitas_quick	1.50	0	0	65536	62741
Buff_Sororitas_quick	2.00	0	0	65536	62740
Buff_Sororitas_quick	3.00	0	0	65536	62740
Buff_Sororitas_quick_fire	0.15	284	237	65536	62931
Buff_Sororitas_quick_fire	0.30	428	339	65536	63009
Buff_Sororitas_quick_fire	0.50	629	469	65536	63115
Buff_Sororitas_quick_fire	0.75	764	483	65536	63118
Buff_Sororitas_quick_fire	1.00	249	131	65536	62832
Buff_Sororitas_quick_fire	1.50	59	37	65536	62769
Buff_Sororitas_quick_fire	2.00	34	19	65536	62754
Buff_Sororitas_quick_fire	3.00	0	0	65536	62740
Buff_Sororitas_quick_fire_intense	0.15	290	243	65536	62936
Buff_Sororitas_quick_fire_intense	0.30	445	354	65536	63021
Buff_Sororitas_quick_fire_intense	0.50	669	510	65536	63149
Buff_Sororitas_quick_fire_intense	0.75	821	544	65536	63172
Buff_Sororitas_quick_fire_intense	1.00	351	212	65536	62897
Buff_Sororitas_quick_fire_intense	1.50	239	143	65536	62848
Buff_Sororitas_quick_fire_intense	2.00	98	47	65536	62772
Buff_Sororitas_quick_fire_intense	3.00	0	0	65536	62740
Buff_SW_Blizzard	0.15	225	137	65536	62853
Buff_SW_Blizzard	0.30	738	646	65536	63275
Buff_SW_Blizzard	0.50	1144	1115	65536	63667
Buff_SW_Blizzard	0.75	1071	1101	65536	63634
Buff_SW_Blizzard	1.00	1108	1020	65536	63592
Buff_SW_Blizzard	1.50	1015	835	65536	63434
Buff_SW_Blizzard	2.00	1336	1374	65536	63865
Buff_SW_Blizzard	3.00	1189	1055	65536	63604
Buff_SW_Blizzard_Board	0.15	519	241	65536	62931
Buff_SW_Blizzard_Board	0.30	876	637	65536	63264
Buff_SW_Blizzard_Board	0.50	1461	1198	65536	63725
Buff_SW_Blizzard_Board	0.75	1914	1670	65536	64113
Buff_SW_Blizzard_Board	1.00	2482	1969	65536	64362
Buff_SW_Blizzard_Board	1.50	2580	2475	65536	64787
Buff_SW_Blizzard_Board	2.00	2650	2673	65536	64929
Buff_SW_Blizzard_Board	3.00	1295	950	65536	63520
Buff_SW_Lightning	0.15	2	1	65536	62744
Buff_SW_Lightning	0.30	28	10	65536	62750
Buff_SW_Lightning	0.50	60	22	65536	62756
Buff_SW_Lightning	0.75	56	21	65536	62757
Buff_SW_Lightning	1.00	49	18	65536	62755
Buff_SW_Lightning	1.50	113	58	65536	62789
Buff_SW_Lightning	2.00	56	22	65536	62758
Buff_SW_Lightning	3.00	4	1	65536	62742
Buff_SW_Lightning_quick	0.15	490	262	65536	62929
Buff_SW_Lightning_quick	0.30	69	48	65536	62783
Buff_SW_Lightning_quick	0.50	66	40	65536	62776
Buff_SW_Lightning_quick	0.75	4	1	65536	62745
Buff_SW_Lightning_quick	1.00	3	2	65536	62742
Buff_SW_Lightning_quick	1.50	0	0	65536	62740
Buff_SW_Lightning_quick	2.00	0	0	65536	62740
Buff_SW_Lightning_quick	3.00	0	0	65536	62740
Buff_SW_Rune_Blizzard	0.15	6	10	65536	62748
Buff_SW_Rune_Blizzard	0.30	64	97	65536	62814
Buff_SW_Rune_Blizzard	0.50	110	154	65536	62860
Buff_SW_Rune_Blizzard	0.75	109	157	65536	62864
Buff_SW_Rune_Blizzard	1.00	105	148	65536	62857
Buff_SW_Rune_Blizzard	1.50	103	148	65536	62857
Buff_SW_Rune_Blizzard	2.00	109	157	65536	62863
Buff_SW_Rune_Blizzard	3.00	2	2	65536	62742
Buff_SW_Rune_Lightning	0.15	4	6	65536	62745
Buff_SW_Rune_Lightning	0.30	32	49	65536	62778
Buff_SW_Rune_Lightning	0.50	46	65	65536	62790
Buff_SW_Rune_Lightning	0.75	61	95	65536	62814
Buff_SW_Rune_Lightning	1.00	54	85	65536	62806
Buff_SW_Rune_Lightning	1.50	53	84	65536	62807
Buff_SW_Rune_Lightning	2.00	54	90	65536	62809
Buff_SW_Rune_Lightning	3.00	2	2	65536	62742
Buff_SW_Rune_Tornado	0.15	7	7	65536	62746
Buff_SW_Rune_Tornado	0.30	41	55	65536	62782
Buff_SW_Rune_Tornado	0.50	73	115	65536	62829
Buff_SW_Rune_Tornado	0.75	82	130	65536	62842
Buff_SW_Rune_Tornado	1.00	78	126	65536	62839
Buff_SW_Rune_Tornado	1.50	79	126	65536	62839
Buff_SW_Rune_Tornado	2.00	74	123	65536	62836
Buff_SW_Rune_Tornado	3.00	2	2	65536	62742
Buff_SW_Runes 1	0.15	70	29	65536	62757
Buff_SW_Runes 1	0.30	109	41	65536	62761
Buff_SW_Runes 1	0.50	40	16	65536	62750
Buff_SW_Runes 1	0.75	22	8	65536	62744
Buff_SW_Runes 1	1.00	19	8	65536	62744
Buff_SW_Runes 1	1.50	12	5	65536	62743
Buff_SW_Runes 1	2.00	0	0	65536	62740
Buff_SW_Runes 1	3.00	0	0	65536	62740
Buff_SW_Runes_Blizzard OLD	0.15	686	415	65536	63076
Buff_SW_Runes_Blizzard OLD	0.30	1534	1296	65536	63825
Buff_SW_Runes_Blizzard OLD	0.50	2290	2186	65536	64517
Buff_SW_Runes_Blizzard OLD	0.75	2409	2483	65536	64746
Buff_SW_Runes_Blizzard OLD	1.00	2393	2523	65536	64795
Buff_SW_Runes_Blizzard OLD	1.50	2839	2926	65536	65144
Buff_SW_Runes_Blizzard OLD	2.00	3102	3274	65536	65433
Buff_SW_Runes_Blizzard OLD	3.00	4058	3710	65536	65812
Buff_Tau_Air	0.15	1173	1352	65536	63806
Buff_Tau_Air	0.30	1056	1224	65536	63706
Buff_Tau_Air	0.50	840	912	65536	63462
Buff_Tau_Air	0.75	475	475	65536	63119
Buff_Tau_Air	1.00	9	7	65536	62746
Buff_Tau_Air	1.50	0	0	65536	62740
Buff_Tau_Air	2.00	0	0	65536	62740
Buff_Tau_Air	3.00	0	0	65536	62740
Buff_Tau_Earth	0.15	1173	1354	65536	63806
Buff_Tau_Earth	0.30	1056	1230	65536	63708
Buff_Tau_Earth	0.50	840	927	65536	63470
Buff_Tau_Earth	0.75	474	493	65536	63134
Buff_Tau_Earth	1.00	9	7	65536	62746
Buff_Tau_Earth	1.50	0	0	65536	62740
Buff_Tau_Earth	2.00	0	0	65536	62740
Buff_Tau_Earth	3.00	0	0	65536	62740
Buff_Tau_Fire	0.15	1173	1331	65536	63793
Buff_Tau_Fire	0.30	1056	1203	65536	63693
Buff_Tau_Fire	0.50	840	888	65536	63447
Buff_Tau_Fire	0.75	474	440	65536	63092
Buff_Tau_Fire	1.00	9	7	65536	62746
Buff_Tau_Fire	1.50	0	0	65536	62740
Buff_Tau_Fire	2.00	0	0	65536	62740
Buff_Tau_Fire	3.00	0	0	65536	62740
Buff_Tau_GrislyFeast	0.15	340	229	65536	62921
Buff_Tau_GrislyFeast	0.30	325	222	65536	62919
Buff_Tau_GrislyFeast	0.50	298	200	65536	62902
Buff_Tau_GrislyFeast	0.75	230	144	65536	62856
Buff_Tau_GrislyFeast	1.00	162	91	65536	62811
Buff_Tau_GrislyFeast	1.50	0	0	65536	62740
Buff_Tau_GrislyFeast	2.00	0	0	65536	62740
Buff_Tau_GrislyFeast	3.00	0	0	65536	62740
Buff_Tau_Intense	0.15	441	490	65536	63137
Buff_Tau_Intense	0.30	423	455	65536	63109
Buff_Tau_Intense	0.50	337	327	65536	63007
Buff_Tau_Intense	0.75	213	177	65536	62886
Buff_Tau_Intense	1.00	41	38	65536	62772
Buff_Tau_Intense	1.50	43	40	65536	62774
Buff_Tau_Intense	2.00	44	41	65536	62775
Buff_Tau_Intense	3.00	30	28	65536	62764
Buff_Tau_Kroot	0.15	1157	1181	65536	63705
Buff_Tau_Kroot	0.30	1039	1061	65536	63609
Buff_Tau_Kroot	0.50	826	765	65536	63372
Buff_Tau_Kroot	0.75	462	346	65536	63028
Buff_Tau_Kroot	1.00	18	13	65536	62751
Buff_Tau_Kroot	1.50	1	1	65536	62741
Buff_Tau_Kroot	2.00	0	0	65536	62740
Buff_Tau_Kroot	3.00	0	0	65536	62740
Buff_Tau_Kroot_FriendlyBoard	0.15	1532	954	65536	63522
Buff_Tau_Kroot_FriendlyBoard	0.30	1533	950	65536	63517
Buff_Tau_Kroot_FriendlyBoard	0.50	1471	843	65536	63420
Buff_Tau_Kroot_FriendlyBoard	0.75	1356	667	65536	63253
Buff_Tau_Kroot_FriendlyBoard	1.00	559	220	65536	62886
Buff_Tau_Kroot_FriendlyBoard	1.50	272	97	65536	62812
Buff_Tau_Kroot_FriendlyBoard	2.00	0	0	65536	62740
Buff_Tau_Kroot_FriendlyBoard	3.00	0	0	65536	62740
Buff_Tau_Kroot_intense	0.15	872	892	65536	63468
Buff_Tau_Kroot_intense	0.30	790	805	65536	63397
Buff_Tau_Kroot_intense	0.50	631	587	65536	63223
Buff_Tau_Kroot_intense	0.75	371	289	65536	62978
Buff_Tau_Kroot_intense	1.00	151	75	65536	62790
Buff_Tau_Kroot_intense	1.50	71	27	65536	62756
Buff_Tau_Kroot_intense	2.00	0	0	65536	62740
Buff_Tau_Kroot_intense	3.00	0	0	65536	62740
Buff_Tau_Water	0.15	1173	1341	65536	63799
Buff_Tau_Water	0.30	1056	1211	65536	63698
Buff_Tau_Water	0.50	840	893	65536	63451
Buff_Tau_Water	0.75	474	440	65536	63094
Buff_Tau_Water	1.00	9	7	65536	62746
Buff_Tau_Water	1.50	0	0	65536	62740
Buff_Tau_Water	2.00	0	0	65536	62740
Buff_Tau_Water	3.00	0	0	65536	62740
Buff_Tyranid	0.15	0	0	65536	62740
Buff_Tyranid	0.30	0	0	65536	62740
Buff_Tyranid	0.50	9	5	65536	62744
Buff_Tyranid	0.75	22	12	65536	62750
Buff_Tyranid	1.00	28	12	65536	62748
Buff_Tyranid	1.50	650	339	65536	62989
Buff_Tyranid	2.00	351	162	65536	62854
Buff_Tyranid	3.00	0	0	65536	62740
Buff_Tyranid Armor	0.15	0	0	65536	62740
Buff_Tyranid Armor	0.30	15	10	65536	62749
Buff_Tyranid Armor	0.50	75	44	65536	62776
Buff_Tyranid Armor	0.75	219	118	65536	62833
Buff_Tyranid Armor	1.00	342	174	65536	62869
Buff_Tyranid Armor	1.50	910	844	65536	63410
Buff_Tyranid Armor	2.00	1007	884	65536	63435
Buff_Tyranid Armor	3.00	6	2	65536	62745
Buff_Tyranid Atk	0.15	0	0	65536	62740
Buff_Tyranid Atk	0.30	5	2	65536	62741
Buff_Tyranid Atk	0.50	14	5	65536	62743
Buff_Tyranid Atk	0.75	29	12	65536	62749
Buff_Tyranid Atk	1.00	31	12	65536	62749
Buff_Tyranid Atk	1.50	638	284	65536	62912
Buff_Tyranid Atk	2.00	342	138	65536	62817
Buff_Tyranid Atk	3.00	0	0	65536	62741
Buff_Tyranid HP	0.15	0	0	65536	62740
Buff_Tyranid HP	0.30	0	0	65536	62740
Buff_Tyranid HP	0.50	8	5	65536	62745
Buff_Tyranid HP	0.75	17	9	65536	62748
Buff_Tyranid HP	1.00	30	15	65536	62753
Buff_Tyranid HP	1.50	939	1003	65536	63547
Buff_Tyranid HP	2.00	562	521	65536	63166
Buff_Tyranid HP	3.00	0	0	65536	62741
Buff_UM_Intense	0.15	3	3	65536	62742
Buff_UM_Intense	0.30	2	2	65536	62741
Buff_UM_Intense	0.50	2	1	65536	62741
Buff_UM_Intense	0.75	672	768	65536	63353
Buff_UM_Intense	1.00	561	520	65536	63157
Buff_UM_Intense	1.50	200	86	65536	62796
Buff_UM_Intense	2.00	52	18	65536	62751
Buff_UM_Intense	3.00	0	0	65536	62740
BulletImpact_1hit_trail_ork	0.15	83	70	65536	62793
BulletImpact_1hit_trail_ork	0.30	12	5	65536	62745
BulletImpact_1hit_trail_ork	0.50	21	11	65536	62750
BulletImpact_1hit_trail_ork	0.75	23	10	65536	62748
BulletImpact_1hit_trail_ork	1.00	17	7	65536	62745
BulletImpact_1hit_trail_ork	1.50	1	0	65536	62741
BulletImpact_1hit_trail_ork	2.00	0	0	65536	62740
BulletImpact_1hit_trail_ork	3.00	0	0	65536	62740
BulletImpact_1shot	0.15	5284	4935	65422	64614
BulletImpact_1shot	0.30	5284	4935	65422	64614
BulletImpact_1shot	0.50	5284	4935	65422	64614
BulletImpact_1shot	0.75	5284	4935	65422	64614
BulletImpact_1shot	1.00	5284	4935	65422	64614
BulletImpact_1shot	1.50	0	0	65536	62740
BulletImpact_1shot	2.00	0	0	65536	62740
BulletImpact_1shot	3.00	0	0	65536	62740
BulletImpact_1shot_pointblank	0.15	2195	2066	65500	63615
BulletImpact_1shot_pointblank	0.30	2195	2066	65500	63615
BulletImpact_1shot_pointblank	0.50	2195	2066	65500	63615
BulletImpact_1shot_pointblank	0.75	2195	2066	65500	63615
BulletImpact_1shot_pointblank	1.00	2195	2066	65500	63615
BulletImpact_1shot_pointblank	1.50	0	0	65536	62740
BulletImpact_1shot_pointblank	2.00	0	0	65536	62740
BulletImpact_1shot_pointblank	3.00	0	0	65536	62740
BulletImpact_1shot_random_chaos	0.15	1	0	65536	62740
BulletImpact_1shot_random_chaos	0.30	2	1	65536	62741
BulletImpact_1shot_random_chaos	0.50	2	2	65536	62742
BulletImpact_1shot_random_chaos	0.75	1	0	65536	62740
BulletImpact_1shot_random_chaos	1.00	1	0	65536	62740
BulletImpact_1shot_random_chaos	1.50	0	0	65536	62740
BulletImpact_1shot_random_chaos	2.00	0	0	65536	62740
BulletImpact_1shot_random_chaos	3.00	0	0	65536	62740
BulletImpact_1shot_random_EC	0.15	28	21	65536	62757
BulletImpact_1shot_random_EC	0.30	33	24	65536	62760
BulletImpact_1shot_random_EC	0.50	33	21	65536	62757
BulletImpact_1shot_random_EC	0.75	27	12	65536	62748
BulletImpact_1shot_random_EC	1.00	1	1	65536	62741
BulletImpact_1shot_random_EC	1.50	0	0	65536	62740
BulletImpact_1shot_random_EC	2.00	0	0	65536	62740
BulletImpact_1shot_random_EC	3.00	0	0	65536	62740
BulletImpact_1shot_trail	0.15	18	9	65536	62748
BulletImpact_1shot_trail	0.30	16	9	65536	62748
BulletImpact_1shot_trail	0.50	19	10	65536	62748
BulletImpact_1shot_trail	0.75	9	4	65536	62743
BulletImpact_1shot_trail	1.00	1	0	65536	62741
BulletImpact_1shot_trail	1.50	0	0	65536	62740
BulletImpact_1shot_trail	2.00	0	0	65536	62740
BulletImpact_1shot_trail	3.00	0	0	65536	62740
BulletImpact_1shot_trail_EC Daemon	0.15	18	19	65536	62755
BulletImpact_1shot_trail_EC Daemon	0.30	23	23	65536	62759
BulletImpact_1shot_trail_EC Daemon	0.50	19	19	65536	62755
BulletImpact_1shot_trail_EC Daemon	0.75	18	14	65536	62751
BulletImpact_1shot_trail_EC Daemon	1.00	11	4	65536	62743
BulletImpact_1shot_trail_EC Daemon	1.50	0	0	65536	62740
BulletImpact_1shot_trail_EC Daemon	2.00	0	0	65536	62740
BulletImpact_1shot_trail_EC Daemon	3.00	0	0	65536	62740
BulletImpact_1shotSniper	0.15	6191	5766	65400	64919
BulletImpact_1shotSniper	0.30	6191	5766	65400	64919
BulletImpact_1shotSniper	0.50	6191	5766	65400	64919
BulletImpact_1shotSniper	0.75	6191	5766	65400	64919
BulletImpact_1shotSniper	1.00	6191	5766	65400	64919
BulletImpact_1shotSniper	1.50	5873	4772	65536	65581
BulletImpact_1shotSniper	2.00	0	0	65536	62740
BulletImpact_1shotSniper	3.00	0	0	65536	62740
BulletImpact_1shotSniper_trail	0.15	64	83	65536	62812
BulletImpact_1shotSniper_trail	0.30	6	3	65536	62742
BulletImpact_1shotSniper_trail	0.50	5	2	65536	62742
BulletImpact_1shotSniper_trail	0.75	1	0	65536	62741
BulletImpact_1shotSniper_trail	1.00	0	0	65536	62740
BulletImpact_1shotSniper_trail	1.50	0	0	65536	62740
BulletImpact_1shotSniper_trail	2.00	0	0	65536	62740
BulletImpact_1shotSniper_trail	3.00	0	0	65536	62740
BulletImpact_2shot	0.15	2183	2061	65496	63615
BulletImpact_2shot	0.30	2837	2969	65486	64251
BulletImpact_2shot	0.50	2837	2969	65486	64251
BulletImpact_2shot	0.75	2837	2969	65486	64251
BulletImpact_2shot	1.00	2837	2969	65486	64251
BulletImpact_2shot	1.50	2159	2053	65478	63605
BulletImpact_2shot	2.00	0	0	65536	62740
