effect	time	lit	sum	lit_srgb	sum_srgb
BulletImpact_artillery_arc	3.00	0	0	65536	62740
BulletImpact_artillery_big	0.15	104	101	65536	62825
BulletImpact_artillery_big	0.30	220	208	65536	62920
BulletImpact_artillery_big	0.50	34	25	65536	62760
BulletImpact_artillery_big	0.75	32	24	65536	62760
BulletImpact_artillery_big	1.00	50	33	65536	62765
BulletImpact_artillery_big	1.50	52	35	65536	62766
BulletImpact_artillery_big	2.00	0	0	65536	62740
BulletImpact_artillery_big	3.00	0	0	65536	62740
BulletImpact_artillery_manticore	0.15	64	59	65536	62789
BulletImpact_artillery_manticore	0.30	149	136	65536	62855
BulletImpact_artillery_manticore	0.50	166	148	65536	62864
BulletImpact_artillery_manticore	0.75	146	122	65536	62845
BulletImpact_artillery_manticore	1.00	57	41	65536	62772
BulletImpact_artillery_manticore	1.50	101	62	65536	62785
BulletImpact_artillery_manticore	2.00	38	32	65536	62765
BulletImpact_artillery_manticore	3.00	0	0	65536	62740
BulletImpact_artillery_manticore_spread	0.15	606	661	65536	63303
BulletImpact_artillery_manticore_spread	0.30	1412	1380	65536	63943
BulletImpact_artillery_manticore_spread	0.50	93	38	65536	62767
BulletImpact_artillery_manticore_spread	0.75	68	26	65536	62759
BulletImpact_artillery_manticore_spread	1.00	16	6	65536	62747
BulletImpact_artillery_manticore_spread	1.50	0	0	65536	62740
BulletImpact_artillery_manticore_spread	2.00	0	0	65536	62740
BulletImpact_artillery_manticore_spread	3.00	0	0	65536	62740
BulletImpact_autocannon	0.15	46	23	65536	62758
BulletImpact_autocannon	0.30	40	19	65536	62754
BulletImpact_autocannon	0.50	47	23	65536	62757
BulletImpact_autocannon	0.75	164	124	65536	62834
BulletImpact_autocannon	1.00	34	16	65536	62753
BulletImpact_autocannon	1.50	3	1	65536	62741
BulletImpact_autocannon	2.00	0	0	65536	62740
BulletImpact_autocannon	3.00	0	0	65536	62740
BulletImpact_autocannon_Firestrike	0.15	15	13	65536	62750
BulletImpact_autocannon_Firestrike	0.30	17	11	65536	62749
BulletImpact_autocannon_Firestrike	0.50	26	16	65536	62753
BulletImpact_autocannon_Firestrike	0.75	37	28	65536	62762
BulletImpact_autocannon_Firestrike	1.00	29	18	65536	62755
BulletImpact_autocannon_Firestrike	1.50	22	13	65536	62751
BulletImpact_autocannon_Firestrike	2.00	0	0	65536	62740
BulletImpact_autocannon_Firestrike	3.00	0	0	65536	62740
BulletImpact_autocannon_Hydra	0.15	23	16	65536	62754
BulletImpact_autocannon_Hydra	0.30	45	30	65536	62764
BulletImpact_autocannon_Hydra	0.50	50	40	65536	62774
BulletImpact_autocannon_Hydra	0.75	47	36	65536	62770
BulletImpact_autocannon_Hydra	1.00	61	46	65536	62779
BulletImpact_autocannon_Hydra	1.50	33	17	65536	62754
BulletImpact_autocannon_Hydra	2.00	0	0	65536	62740
BulletImpact_autocannon_Hydra	3.00	0	0	65536	62740
BulletImpact_autocannon_rapid	0.15	81	76	65536	62800
BulletImpact_autocannon_rapid	0.30	30	36	65536	62768
BulletImpact_autocannon_rapid	0.50	37	44	65536	62775
BulletImpact_autocannon_rapid	0.75	91	101	65536	62818
BulletImpact_autocannon_rapid	1.00	23	16	65536	62753
BulletImpact_autocannon_rapid	1.50	8	4	65536	62744
BulletImpact_autocannon_rapid	2.00	0	0	65536	62740
BulletImpact_autocannon_rapid	3.00	0	0	65536	62740
BulletImpact_autogun_1shot	0.15	12	5	65536	62744
BulletImpact_autogun_1shot	0.30	11	6	65536	62745
BulletImpact_autogun_1shot	0.50	10	4	65536	62743
BulletImpact_autogun_1shot	0.75	4	1	65536	62741
BulletImpact_autogun_1shot	1.00	0	0	65536	62741
BulletImpact_autogun_1shot	1.50	0	0	65536	62740
BulletImpact_autogun_1shot	2.00	0	0	65536	62740
BulletImpact_autogun_1shot	3.00	0	0	65536	62740
BulletImpact_autogun_1shotSniper	0.15	64	83	65536	62811
BulletImpact_autogun_1shotSniper	0.30	6	3	65536	62743
BulletImpact_autogun_1shotSniper	0.50	6	3	65536	62742
BulletImpact_autogun_1shotSniper	0.75	4	1	65536	62741
BulletImpact_autogun_1shotSniper	1.00	0	0	65536	62740
BulletImpact_autogun_1shotSniper	1.50	0	0	65536	62740
BulletImpact_autogun_1shotSniper	2.00	0	0	65536	62740
BulletImpact_autogun_1shotSniper	3.00	0	0	65536	62740
BulletImpact_autogun_2shot	0.15	9	4	65536	62743
BulletImpact_autogun_2shot	0.30	16	7	65536	62746
BulletImpact_autogun_2shot	0.50	11	5	65536	62745
BulletImpact_autogun_2shot	0.75	4	1	65536	62742
BulletImpact_autogun_2shot	1.00	3	1	65536	62741
BulletImpact_autogun_2shot	1.50	0	0	65536	62740
BulletImpact_autogun_2shot	2.00	0	0	65536	62740
BulletImpact_autogun_2shot	3.00	0	0	65536	62740
BulletImpact_autogun_3shot	0.15	10	4	65536	62743
BulletImpact_autogun_3shot	0.30	15	7	65536	62745
BulletImpact_autogun_3shot	0.50	15	7	65536	62746
BulletImpact_autogun_3shot	0.75	11	5	65536	62744
BulletImpact_autogun_3shot	1.00	6	2	65536	62743
BulletImpact_autogun_3shot	1.50	0	0	65536	62740
BulletImpact_autogun_3shot	2.00	0	0	65536	62740
BulletImpact_autogun_3shot	3.00	0	0	65536	62740
BulletImpact_autogun_4shot	0.15	11	5	65536	62744
BulletImpact_autogun_4shot	0.30	14	7	65536	62746
BulletImpact_autogun_4shot	0.50	14	7	65536	62746
BulletImpact_autogun_4shot	0.75	15	7	65536	62746
BulletImpact_autogun_4shot	1.00	12	5	65536	62743
BulletImpact_autogun_4shot	1.50	1	0	65536	62741
BulletImpact_autogun_4shot	2.00	0	0	65536	62740
BulletImpact_autogun_4shot	3.00	0	0	65536	62740
BulletImpact_autogun_6shot	0.15	35	31	65536	62765
BulletImpact_autogun_6shot	0.30	38	34	65536	62768
BulletImpact_autogun_6shot	0.50	44	34	65536	62767
BulletImpact_autogun_6shot	0.75	17	9	65536	62748
BulletImpact_autogun_6shot	1.00	12	6	65536	62746
BulletImpact_autogun_6shot	1.50	3	3	65536	62743
BulletImpact_autogun_6shot	2.00	0	0	65536	62740
BulletImpact_autogun_6shot	3.00	0	0	65536	62740
BulletImpact_autogun_6shot_twinlink	0.15	59	46	65536	62776
BulletImpact_autogun_6shot_twinlink	0.30	60	48	65536	62778
BulletImpact_autogun_6shot_twinlink	0.50	46	35	65536	62769
BulletImpact_autogun_6shot_twinlink	0.75	44	25	65536	62761
BulletImpact_autogun_6shot_twinlink	1.00	28	15	65536	62753
BulletImpact_autogun_6shot_twinlink	1.50	4	2	65536	62742
BulletImpact_autogun_6shot_twinlink	2.00	1	0	65536	62741
BulletImpact_autogun_6shot_twinlink	3.00	0	0	65536	62740
BulletImpact_autogun_8shot	0.15	37	32	65536	62766
BulletImpact_autogun_8shot	0.30	37	31	65536	62765
BulletImpact_autogun_8shot	0.50	31	29	65536	62764
BulletImpact_autogun_8shot	0.75	18	9	65536	62747
BulletImpact_autogun_8shot	1.00	15	7	65536	62746
BulletImpact_autogun_8shot	1.50	8	3	65536	62743
BulletImpact_autogun_8shot	2.00	0	0	65536	62740
BulletImpact_autogun_8shot	3.00	0	0	65536	62740
BulletImpact_autogun_Automatic	0.15	30	28	65536	62762
BulletImpact_autogun_Automatic	0.30	33	34	65536	62767
BulletImpact_autogun_Automatic	0.50	40	33	65536	62767
BulletImpact_autogun_Automatic	0.75	33	20	65536	62757
BulletImpact_autogun_Automatic	1.00	19	10	65536	62749
BulletImpact_autogun_Automatic	1.50	10	4	65536	62743
BulletImpact_autogun_Automatic	2.00	1	1	65536	62741
BulletImpact_autogun_Automatic	3.00	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	0.15	7	3	65536	62743
BulletImpact_autogun_liberator_1shot	0.30	4	2	65536	62743
BulletImpact_autogun_liberator_1shot	0.50	7	3	65536	62743
BulletImpact_autogun_liberator_1shot	0.75	6	2	65536	62742
BulletImpact_autogun_liberator_1shot	1.00	0	0	65536	62741
BulletImpact_autogun_liberator_1shot	1.50	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	2.00	0	0	65536	62740
BulletImpact_autogun_liberator_1shot	3.00	0	0	65536	62740
BulletImpact_autogun_liberator_repeat	0.15	35	31	65536	62765
BulletImpact_autogun_liberator_repeat	0.30	34	28	65536	62762
BulletImpact_autogun_liberator_repeat	0.50	14	7	65536	62746
BulletImpact_autogun_liberator_repeat	0.75	10	5	65536	62745
BulletImpact_autogun_liberator_repeat	1.00	10	5	65536	62744
BulletImpact_autogun_liberator_repeat	1.50	1	0	65536	62741
BulletImpact_autogun_liberator_repeat	2.00	0	0	65536	62740
BulletImpact_autogun_liberator_repeat	3.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	0.15	71	50	65536	62783
BulletImpact_autogun_Shotgun	0.30	65	54	65536	62787
BulletImpact_autogun_Shotgun	0.50	92	77	65536	62805
BulletImpact_autogun_Shotgun	0.75	80	54	65536	62786
BulletImpact_autogun_Shotgun	1.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	1.50	0	0	65536	62740
BulletImpact_autogun_Shotgun	2.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	3.00	0	0	65536	62740
BulletImpact_Bolter_Large Area	0.15	67	46	65536	62775
BulletImpact_Bolter_Large Area	0.30	64	59	65536	62786
BulletImpact_Bolter_Large Area	0.50	62	60	65536	62787
BulletImpact_Bolter_Large Area	0.75	73	62	65536	62789
BulletImpact_Bolter_Large Area	1.00	74	68	65536	62792
BulletImpact_Bolter_Large Area	1.50	36	23	65536	62759
BulletImpact_Bolter_Large Area	2.00	35	21	65536	62757
BulletImpact_Bolter_Large Area	3.00	0	0	65536	62740
BulletImpact_Bolter_Wide Area	0.15	48	33	65536	62766
BulletImpact_Bolter_Wide Area	0.30	53	46	65536	62777
BulletImpact_Bolter_Wide Area	0.50	53	50	65536	62780
BulletImpact_Bolter_Wide Area	0.75	58	47	65536	62777
BulletImpact_Bolter_Wide Area	1.00	56	50	65536	62779
BulletImpact_Bolter_Wide Area	1.50	32	20	65536	62757
BulletImpact_Bolter_Wide Area	2.00	36	22	65536	62759
BulletImpact_Bolter_Wide Area	3.00	2	1	65536	62741
BulletImpact_BulletHole	0.15	531	593	65536	63207
BulletImpact_BulletHole	0.30	183	183	65535	62864
BulletImpact_BulletHole	0.50	166	173	65535	62857
BulletImpact_BulletHole	0.75	164	172	65535	62856
BulletImpact_BulletHole	1.00	164	172	65535	62856
BulletImpact_BulletHole	1.50	0	0	65536	62740
BulletImpact_BulletHole	2.00	0	0	65536	62740
BulletImpact_BulletHole	3.00	0	0	65536	62740
BulletImpact_Chaos_Melta	0.15	12	13	65536	62751
BulletImpact_Chaos_Melta	0.30	30	26	65536	62763
BulletImpact_Chaos_Melta	0.50	30	26	65536	62763
BulletImpact_Chaos_Melta	0.75	36	27	65536	62763
BulletImpact_Chaos_Melta	1.00	3	2	65536	62742
BulletImpact_Chaos_Melta	1.50	2	1	65536	62741
BulletImpact_Chaos_Melta	2.00	0	0	65536	62740
BulletImpact_Chaos_Melta	3.00	0	0	65536	62740
BulletImpact_ChaosMissile	0.15	77	30	65536	62762
BulletImpact_ChaosMissile	0.30	14	8	65536	62745
BulletImpact_ChaosMissile	0.50	16	7	65536	62742
BulletImpact_ChaosMissile	0.75	9	4	65536	62741
BulletImpact_ChaosMissile	1.00	0	0	65536	62739
BulletImpact_ChaosMissile	1.50	0	0	65536	62740
BulletImpact_ChaosMissile	2.00	0	0	65536	62740
BulletImpact_ChaosMissile	3.00	0	0	65536	62740
BulletImpact_ChemVial	0.15	4	7	65536	62745
BulletImpact_ChemVial	0.30	3	5	65536	62744
BulletImpact_ChemVial	0.50	4	7	65536	62745
BulletImpact_ChemVial	0.75	1	2	65536	62742
BulletImpact_ChemVial	1.00	0	0	65536	62740
BulletImpact_ChemVial	1.50	0	0	65536	62740
BulletImpact_ChemVial	2.00	0	0	65536	62740
BulletImpact_ChemVial	3.00	0	0	65536	62740
BulletImpact_Combi_Flamer_Infernus	0.15	20	31	65536	62764
BulletImpact_Combi_Flamer_Infernus	0.30	84	130	65536	62838
BulletImpact_Combi_Flamer_Infernus	0.50	125	156	65536	62859
BulletImpact_Combi_Flamer_Infernus	0.75	169	174	65536	62869
BulletImpact_Combi_Flamer_Infernus	1.00	208	201	65536	62893
BulletImpact_Combi_Flamer_Infernus	1.50	217	162	65536	62863
BulletImpact_Combi_Flamer_Infernus	2.00	0	0	65536	62740
BulletImpact_Combi_Flamer_Infernus	3.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.15	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.30	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.75	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	2.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	3.00	0	0	65536	62740
BulletImpact_DCannon	0.15	1	1	65536	62741
BulletImpact_DCannon	0.30	4	2	65536	62741
BulletImpact_DCannon	0.50	9	5	65536	62745
BulletImpact_DCannon	0.75	19	11	65536	62748
BulletImpact_DCannon	1.00	29	21	65536	62757
BulletImpact_DCannon	1.50	58	48	65536	62778
BulletImpact_DCannon	2.00	70	59	65536	62786
BulletImpact_DCannon	3.00	0	0	65536	62740
BulletImpact_DCannon_2	0.15	0	0	65536	62740
BulletImpact_DCannon_2	0.30	4	2	65536	62741
BulletImpact_DCannon_2	0.50	12	7	65536	62745
BulletImpact_DCannon_2	0.75	24	15	65536	62752
BulletImpact_DCannon_2	1.00	31	26	65536	62761
BulletImpact_DCannon_2	1.50	44	37	65536	62769
BulletImpact_DCannon_2	2.00	31	21	65536	62755
BulletImpact_DCannon_2	3.00	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.15	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.30	4	2	65536	62741
BulletImpact_DCannon_2_twinlink	0.50	8	4	65536	62743
BulletImpact_DCannon_2_twinlink	0.75	18	11	65536	62748
BulletImpact_DCannon_2_twinlink	1.00	19	15	65536	62752
BulletImpact_DCannon_2_twinlink	1.50	28	29	65536	62763
BulletImpact_DCannon_2_twinlink	2.00	22	16	65536	62752
BulletImpact_DCannon_2_twinlink	3.00	0	0	65536	62740
BulletImpact_DCannon_twinlink	0.15	6	3	65536	62742
BulletImpact_DCannon_twinlink	0.30	13	7	65536	62745
BulletImpact_DCannon_twinlink	0.50	21	12	65536	62750
BulletImpact_DCannon_twinlink	0.75	40	27	65536	62761
BulletImpact_DCannon_twinlink	1.00	45	36	65536	62770
BulletImpact_DCannon_twinlink	1.50	84	79	65536	62803
BulletImpact_DCannon_twinlink	2.00	94	97	65536	62816
BulletImpact_DCannon_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner	0.15	154	108	65536	62824
BulletImpact_DeathSpinner	0.30	165	135	65536	62845
BulletImpact_DeathSpinner	0.50	173	105	65536	62822
BulletImpact_DeathSpinner	0.75	118	53	65536	62779
BulletImpact_DeathSpinner	1.00	0	0	65536	62740
BulletImpact_DeathSpinner	1.50	0	0	65536	62740
BulletImpact_DeathSpinner	2.00	0	0	65536	62740
BulletImpact_DeathSpinner	3.00	0	0	65536	62740
BulletImpact_DeathSpinner Test	0.15	1127	991	65536	63554
BulletImpact_DeathSpinner Test	0.30	1627	1262	65536	63770
BulletImpact_DeathSpinner Test	0.50	167	179	65536	62875
BulletImpact_DeathSpinner Test	0.75	195	110	65536	62815
BulletImpact_DeathSpinner Test	1.00	39	26	65536	62761
BulletImpact_DeathSpinner Test	1.50	45	54	65536	62772
BulletImpact_DeathSpinner Test	2.00	92	111	65536	62805
BulletImpact_DeathSpinner Test	3.00	221	257	65536	62878
BulletImpact_deathspinner_arc	0.15	35	39	65536	62770
BulletImpact_deathspinner_arc	0.30	54	52	65536	62781
BulletImpact_deathspinner_arc	0.50	34	26	65536	62761
BulletImpact_deathspinner_arc	0.75	5	2	65536	62742
BulletImpact_deathspinner_arc	1.00	0	0	65536	62740
BulletImpact_deathspinner_arc	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc	2.00	0	0	65536	62740
BulletImpact_deathspinner_arc	3.00	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	0.15	696	1025	65536	63498
BulletImpact_deathspinner_arc_alt	0.30	808	1143	65536	63590
BulletImpact_deathspinner_arc_alt	0.50	668	942	65536	63447
BulletImpact_deathspinner_arc_alt	0.75	193	414	65536	63052
BulletImpact_deathspinner_arc_alt	1.00	22	45	65536	62775
BulletImpact_deathspinner_arc_alt	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	2.00	38	32	65536	62768
BulletImpact_deathspinner_arc_alt	3.00	124	83	65536	62806
BulletImpact_DeathSpinner_spider	0.15	103	101	65536	62817
BulletImpact_DeathSpinner_spider	0.30	120	124	65536	62835
BulletImpact_DeathSpinner_spider	0.50	114	96	65536	62813
BulletImpact_DeathSpinner_spider	0.75	10	8	65536	62746
BulletImpact_DeathSpinner_spider	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	0.15	184	182	65536	62880
BulletImpact_DeathSpinner_spider_twinlink	0.30	218	228	65536	62913
BulletImpact_DeathSpinner_spider_twinlink	0.50	208	178	65536	62874
BulletImpact_DeathSpinner_spider_twinlink	0.75	23	19	65536	62756
BulletImpact_DeathSpinner_spider_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	0.15	317	225	65536	62912
BulletImpact_DeathSpinner_twinlink	0.30	337	293	65536	62971
BulletImpact_DeathSpinner_twinlink	0.50	278	186	65536	62887
BulletImpact_DeathSpinner_twinlink	0.75	190	92	65536	62809
BulletImpact_DeathSpinner_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	0.15	181	125	65536	62832
BulletImpact_DeathSpinner_twinlink_large	0.30	209	188	65536	62887
BulletImpact_DeathSpinner_twinlink_large	0.50	244	224	65536	62913
BulletImpact_DeathSpinner_twinlink_large	0.75	162	105	65536	62817
BulletImpact_DeathSpinner_twinlink_large	1.00	47	28	65536	62761
BulletImpact_DeathSpinner_twinlink_large	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large parabolic	0.15	13	8	65536	62746
BulletImpact_DeathSpinner_twinlink_large parabolic	0.30	29	22	65536	62757
BulletImpact_DeathSpinner_twinlink_large parabolic	0.50	87	56	65536	62781
BulletImpact_DeathSpinner_twinlink_large parabolic	0.75	238	144	65536	62846
BulletImpact_DeathSpinner_twinlink_large parabolic	1.00	316	186	65536	62883
BulletImpact_DeathSpinner_twinlink_large parabolic	1.50	459	286	65536	62961
BulletImpact_DeathSpinner_twinlink_large parabolic	2.00	490	295	65536	62970
BulletImpact_DeathSpinner_twinlink_large parabolic	3.00	0	0	65536	62740
BulletImpact_DesolationMissile	0.15	73	28	65536	62760
BulletImpact_DesolationMissile	0.30	24	17	65536	62755
BulletImpact_DesolationMissile	0.50	38	25	65536	62762
BulletImpact_DesolationMissile	0.75	48	26	65536	62761
BulletImpact_DesolationMissile	1.00	33	15	65536	62752
BulletImpact_DesolationMissile	1.50	0	0	65536	62740
BulletImpact_DesolationMissile	2.00	0	0	65536	62740
BulletImpact_DesolationMissile	3.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	0.15	66	26	65536	62758
BulletImpact_DesolationMissile_AOE	0.30	72	40	65536	62772
BulletImpact_DesolationMissile_AOE	0.50	82	49	65536	62780
BulletImpact_DesolationMissile_AOE	0.75	90	52	65536	62782
BulletImpact_DesolationMissile_AOE	1.00	67	44	65536	62777
BulletImpact_DesolationMissile_AOE	1.50	53	29	65536	62764
BulletImpact_DesolationMissile_AOE	2.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	3.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	0.15	48	13	65536	62734
BulletImpact_DynamiteBundle_Throw	0.30	49	11	65536	62726
BulletImpact_DynamiteBundle_Throw	0.50	43	13	65535	62736
BulletImpact_DynamiteBundle_Throw	0.75	49	10	65536	62727
BulletImpact_DynamiteBundle_Throw	1.00	38	12	65536	62736
BulletImpact_DynamiteBundle_Throw	1.50	51	14	65536	62733
BulletImpact_DynamiteBundle_Throw	2.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	3.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	0.15	13	11	65536	62749
BulletImpact_Eldar_Lasblaster	0.30	15	13	65536	62751
BulletImpact_Eldar_Lasblaster	0.50	15	13	65536	62750
BulletImpact_Eldar_Lasblaster	0.75	10	7	65536	62745
BulletImpact_Eldar_Lasblaster	1.00	1	2	65536	62742
BulletImpact_Eldar_Lasblaster	1.50	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	2.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	3.00	0	0	65536	62740
BulletImpact_Flamethrower_ClearanceIncinerator	0.15	71	72	65536	62798
BulletImpact_Flamethrower_ClearanceIncinerator	0.30	77	106	65536	62820
BulletImpact_Flamethrower_ClearanceIncinerator	0.50	158	216	65536	62905
BulletImpact_Flamethrower_ClearanceIncinerator	0.75	176	206	65536	62897
BulletImpact_Flamethrower_ClearanceIncinerator	1.00	229	244	65536	62927
BulletImpact_Flamethrower_ClearanceIncinerator	1.50	238	240	65536	62921
BulletImpact_Flamethrower_ClearanceIncinerator	2.00	248	206	65536	62898
BulletImpact_Flamethrower_ClearanceIncinerator	3.00	16	6	65536	62744
BulletImpact_Flamethrower_HandFlamer	0.15	14	15	65536	62752
BulletImpact_Flamethrower_HandFlamer	0.30	48	73	65536	62797
BulletImpact_Flamethrower_HandFlamer	0.50	93	121	65536	62833
BulletImpact_Flamethrower_HandFlamer	0.75	203	212	65536	62899
BulletImpact_Flamethrower_HandFlamer	1.00	216	195	65536	62886
BulletImpact_Flamethrower_HandFlamer	1.50	218	161	65536	62860
BulletImpact_Flamethrower_HandFlamer	2.00	24	10	65536	62747
BulletImpact_Flamethrower_HandFlamer	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.75	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	1.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	1.50	2	1	65536	62741
BulletImpact_FlamethrowerSororitas	2.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_long	0.15	82	71	65536	62799
BulletImpact_FlamethrowerSororitas_long	0.30	176	238	65536	62927
BulletImpact_FlamethrowerSororitas_long	0.50	216	310	65536	62982
BulletImpact_FlamethrowerSororitas_long	0.75	314	406	65536	63056
BulletImpact_FlamethrowerSororitas_long	1.00	295	311	65536	62980
BulletImpact_FlamethrowerSororitas_long	1.50	357	381	65536	63036
BulletImpact_FlamethrowerSororitas_long	2.00	297	252	65536	62934
BulletImpact_FlamethrowerSororitas_long	3.00	26	11	65536	62747
BulletImpact_FlamethrowerSororitas_twinlink	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.75	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	1.00	1	1	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	1.50	3	1	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	2.00	2	1	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	3.00	0	0	65536	62740
BulletImpact_FusionGun	0.15	0	0	65536	62740
BulletImpact_FusionGun	0.30	8	3	65536	62742
BulletImpact_FusionGun	0.50	8	5	65536	62744
BulletImpact_FusionGun	0.75	21	14	65536	62752
BulletImpact_FusionGun	1.00	27	23	65536	62759
BulletImpact_FusionGun	1.50	42	29	65536	62761
BulletImpact_FusionGun	2.00	29	15	65536	62750
BulletImpact_FusionGun	3.00	0	0	65536	62740
BulletImpact_gatling_1s	0.15	0	0	65536	62740
BulletImpact_gatling_1s	0.30	0	0	65536	62740
BulletImpact_gatling_1s	0.50	0	0	65536	62740
BulletImpact_gatling_1s	0.75	87	71	65536	62795
BulletImpact_gatling_1s	1.00	50	33	65536	62767
BulletImpact_gatling_1s	1.50	52	35	65536	62770
BulletImpact_gatling_1s	2.00	31	17	65536	62754
BulletImpact_gatling_1s	3.00	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.15	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.30	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.50	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.75	55	39	65536	62770
BulletImpact_gatling_1s_invader	1.00	42	28	65536	62763
BulletImpact_gatling_1s_invader	1.50	54	38	65536	62772
BulletImpact_gatling_1s_invader	2.00	38	22	65536	62757
BulletImpact_gatling_1s_invader	3.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	0.15	49	59	65536	62787
BulletImpact_Ghazghkull_AA	0.30	50	66	65536	62794
BulletImpact_Ghazghkull_AA	0.50	47	64	65536	62793
BulletImpact_Ghazghkull_AA	0.75	52	54	65536	62785
BulletImpact_Ghazghkull_AA	1.00	12	10	65536	62751
BulletImpact_Ghazghkull_AA	1.50	3	5	65536	62744
BulletImpact_Ghazghkull_AA	2.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	3.00	0	0	65536	62740
BulletImpact_Gordrang	0.15	73	53	65536	62780
BulletImpact_Gordrang	0.30	50	41	65536	62773
BulletImpact_Gordrang	0.50	74	59	65536	62787
BulletImpact_Gordrang	0.75	75	50	65536	62778
BulletImpact_Gordrang	1.00	39	32	65536	62766
BulletImpact_Gordrang	1.50	29	15	65536	62753
BulletImpact_Gordrang	2.00	13	5	65536	62744
BulletImpact_Gordrang	3.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	0.15	201	86	65536	62801
BulletImpact_Grenade_ThumpGun	0.30	38	32	65536	62767
BulletImpact_Grenade_ThumpGun	0.50	74	42	65536	62774
BulletImpact_Grenade_ThumpGun	0.75	50	24	65536	62759
BulletImpact_Grenade_ThumpGun	1.00	33	13	65536	62750
BulletImpact_Grenade_ThumpGun	1.50	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	2.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	3.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	0.15	200	82	65536	62798
BulletImpact_GrenadeLauncher	0.30	50	35	65536	62770
BulletImpact_GrenadeLauncher	0.50	58	41	65536	62775
