effect	time	lit	sum	lit_srgb	sum_srgb
BulletImpact_autogun_liberator_repeat	1.50	0	0	65536	62741
BulletImpact_autogun_liberator_repeat	2.00	0	0	65536	62740
BulletImpact_autogun_liberator_repeat	3.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	0.15	76	87	65536	62812
BulletImpact_autogun_Shotgun	0.30	152	101	65536	62821
BulletImpact_autogun_Shotgun	0.50	92	76	65536	62805
BulletImpact_autogun_Shotgun	0.75	91	59	65536	62789
BulletImpact_autogun_Shotgun	1.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	1.50	0	0	65536	62740
BulletImpact_autogun_Shotgun	2.00	0	0	65536	62740
BulletImpact_autogun_Shotgun	3.00	0	0	65536	62740
BulletImpact_Bolter_Large Area	0.15	71	55	65536	62783
BulletImpact_Bolter_Large Area	0.30	78	76	65536	62801
BulletImpact_Bolter_Large Area	0.50	91	85	65536	62807
BulletImpact_Bolter_Large Area	0.75	99	88	65536	62809
BulletImpact_Bolter_Large Area	1.00	97	89	65536	62810
BulletImpact_Bolter_Large Area	1.50	63	52	65536	62782
BulletImpact_Bolter_Large Area	2.00	62	51	65536	62780
BulletImpact_Bolter_Large Area	3.00	1	0	65536	62740
BulletImpact_Bolter_Wide Area	0.15	64	54	65536	62783
BulletImpact_Bolter_Wide Area	0.30	80	75	65536	62800
BulletImpact_Bolter_Wide Area	0.50	87	83	65536	62806
BulletImpact_Bolter_Wide Area	0.75	89	76	65536	62800
BulletImpact_Bolter_Wide Area	1.00	72	68	65536	62794
BulletImpact_Bolter_Wide Area	1.50	65	50	65536	62779
BulletImpact_Bolter_Wide Area	2.00	75	59	65536	62787
BulletImpact_Bolter_Wide Area	3.00	1	0	65536	62741
BulletImpact_BulletHole	0.15	500	547	65536	63171
BulletImpact_BulletHole	0.30	221	203	65535	62879
BulletImpact_BulletHole	0.50	171	174	65535	62857
BulletImpact_BulletHole	0.75	164	171	65535	62855
BulletImpact_BulletHole	1.00	164	171	65535	62855
BulletImpact_BulletHole	1.50	0	0	65536	62740
BulletImpact_BulletHole	2.00	0	0	65536	62740
BulletImpact_BulletHole	3.00	0	0	65536	62740
BulletImpact_Chaos_Melta	0.15	6	6	65536	62744
BulletImpact_Chaos_Melta	0.30	0	0	65536	62740
BulletImpact_Chaos_Melta	0.50	0	0	65536	62740
BulletImpact_Chaos_Melta	0.75	0	0	65536	62740
BulletImpact_Chaos_Melta	1.00	5	4	65536	62743
BulletImpact_Chaos_Melta	1.50	2	3	65536	62742
BulletImpact_Chaos_Melta	2.00	0	0	65536	62740
BulletImpact_Chaos_Melta	3.00	0	0	65536	62740
BulletImpact_ChaosMissile	0.15	75	31	65536	62762
BulletImpact_ChaosMissile	0.30	14	6	65536	62743
BulletImpact_ChaosMissile	0.50	17	6	65536	62740
BulletImpact_ChaosMissile	0.75	14	4	65536	62738
BulletImpact_ChaosMissile	1.00	0	0	65536	62740
BulletImpact_ChaosMissile	1.50	0	0	65536	62740
BulletImpact_ChaosMissile	2.00	0	0	65536	62740
BulletImpact_ChaosMissile	3.00	0	0	65536	62740
BulletImpact_ChemVial	0.15	4	4	65536	62744
BulletImpact_ChemVial	0.30	4	4	65536	62743
BulletImpact_ChemVial	0.50	0	0	65536	62740
BulletImpact_ChemVial	0.75	0	0	65536	62740
BulletImpact_ChemVial	1.00	2	1	65536	62741
BulletImpact_ChemVial	1.50	0	0	65536	62740
BulletImpact_ChemVial	2.00	4	3	65536	62742
BulletImpact_ChemVial	3.00	0	0	65536	62740
BulletImpact_Combi_Flamer_Infernus	0.15	27	43	65536	62773
BulletImpact_Combi_Flamer_Infernus	0.30	62	93	65536	62811
BulletImpact_Combi_Flamer_Infernus	0.50	134	158	65536	62862
BulletImpact_Combi_Flamer_Infernus	0.75	146	141	65536	62844
BulletImpact_Combi_Flamer_Infernus	1.00	197	172	65536	62868
BulletImpact_Combi_Flamer_Infernus	1.50	164	107	65536	62818
BulletImpact_Combi_Flamer_Infernus	2.00	23	9	65536	62747
BulletImpact_Combi_Flamer_Infernus	3.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.15	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.30	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	0.75	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	1.50	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	2.00	0	0	65536	62740
BulletImpact_DA_MissileVolley_Ballistus	3.00	0	0	65536	62740
BulletImpact_DCannon	0.15	1	0	65536	62741
BulletImpact_DCannon	0.30	5	2	65536	62742
BulletImpact_DCannon	0.50	9	5	65536	62745
BulletImpact_DCannon	0.75	19	12	65536	62749
BulletImpact_DCannon	1.00	32	21	65536	62757
BulletImpact_DCannon	1.50	62	49	65536	62778
BulletImpact_DCannon	2.00	72	62	65536	62789
BulletImpact_DCannon	3.00	0	0	65536	62740
BulletImpact_DCannon_2	0.15	0	0	65536	62740
BulletImpact_DCannon_2	0.30	8	3	65536	62742
BulletImpact_DCannon_2	0.50	11	6	65536	62745
BulletImpact_DCannon_2	0.75	20	14	65536	62751
BulletImpact_DCannon_2	1.00	31	26	65536	62761
BulletImpact_DCannon_2	1.50	44	36	65536	62768
BulletImpact_DCannon_2	2.00	31	21	65536	62755
BulletImpact_DCannon_2	3.00	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.15	0	0	65536	62740
BulletImpact_DCannon_2_twinlink	0.30	4	2	65536	62741
BulletImpact_DCannon_2_twinlink	0.50	9	5	65536	62744
BulletImpact_DCannon_2_twinlink	0.75	17	10	65536	62748
BulletImpact_DCannon_2_twinlink	1.00	22	16	65536	62753
BulletImpact_DCannon_2_twinlink	1.50	29	27	65536	62763
BulletImpact_DCannon_2_twinlink	2.00	24	16	65536	62752
BulletImpact_DCannon_2_twinlink	3.00	0	0	65536	62740
BulletImpact_DCannon_twinlink	0.15	7	4	65536	62743
BulletImpact_DCannon_twinlink	0.30	12	7	65536	62745
BulletImpact_DCannon_twinlink	0.50	21	11	65536	62749
BulletImpact_DCannon_twinlink	0.75	33	23	65536	62758
BulletImpact_DCannon_twinlink	1.00	46	36	65536	62770
BulletImpact_DCannon_twinlink	1.50	85	78	65536	62802
BulletImpact_DCannon_twinlink	2.00	100	98	65536	62816
BulletImpact_DCannon_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner	0.15	160	108	65536	62823
BulletImpact_DeathSpinner	0.30	164	134	65536	62844
BulletImpact_DeathSpinner	0.50	186	113	65536	62828
BulletImpact_DeathSpinner	0.75	112	47	65536	62774
BulletImpact_DeathSpinner	1.00	0	0	65536	62740
BulletImpact_DeathSpinner	1.50	0	0	65536	62740
BulletImpact_DeathSpinner	2.00	0	0	65536	62740
BulletImpact_DeathSpinner	3.00	0	0	65536	62740
BulletImpact_DeathSpinner Test	0.15	150	375	65536	63000
BulletImpact_DeathSpinner Test	0.30	236	521	65536	63098
BulletImpact_DeathSpinner Test	0.50	309	741	65536	63252
BulletImpact_DeathSpinner Test	0.75	521	1305	65536	63627
BulletImpact_DeathSpinner Test	1.00	690	1706	65536	63896
BulletImpact_DeathSpinner Test	1.50	809	2423	65536	64391
BulletImpact_DeathSpinner Test	2.00	1081	3240	65536	64947
BulletImpact_DeathSpinner Test	3.00	1775	5318	65536	66363
BulletImpact_deathspinner_arc	0.15	39	73	65536	62791
BulletImpact_deathspinner_arc	0.30	56	122	65536	62825
BulletImpact_deathspinner_arc	0.50	60	163	65536	62852
BulletImpact_deathspinner_arc	0.75	36	108	65536	62814
BulletImpact_deathspinner_arc	1.00	25	75	65536	62791
BulletImpact_deathspinner_arc	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc	2.00	0	0	65536	62740
BulletImpact_deathspinner_arc	3.00	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	0.15	705	1391	65536	63718
BulletImpact_deathspinner_arc_alt	0.30	941	2154	65536	64236
BulletImpact_deathspinner_arc_alt	0.50	1169	3078	65536	64849
BulletImpact_deathspinner_arc_alt	0.75	658	1957	65536	64077
BulletImpact_deathspinner_arc_alt	1.00	261	776	65536	63270
BulletImpact_deathspinner_arc_alt	1.50	0	0	65536	62740
BulletImpact_deathspinner_arc_alt	2.00	38	32	65536	62768
BulletImpact_deathspinner_arc_alt	3.00	123	83	65536	62806
BulletImpact_DeathSpinner_spider	0.15	106	105	65536	62819
BulletImpact_DeathSpinner_spider	0.30	126	139	65536	62845
BulletImpact_DeathSpinner_spider	0.50	121	111	65536	62822
BulletImpact_DeathSpinner_spider	0.75	14	27	65536	62760
BulletImpact_DeathSpinner_spider	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	0.15	196	193	65536	62886
BulletImpact_DeathSpinner_spider_twinlink	0.30	231	258	65536	62934
BulletImpact_DeathSpinner_spider_twinlink	0.50	219	212	65536	62897
BulletImpact_DeathSpinner_spider_twinlink	0.75	24	35	65536	62767
BulletImpact_DeathSpinner_spider_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_spider_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	0.15	317	224	65536	62914
BulletImpact_DeathSpinner_twinlink	0.30	306	264	65536	62949
BulletImpact_DeathSpinner_twinlink	0.50	277	193	65536	62894
BulletImpact_DeathSpinner_twinlink	0.75	168	82	65536	62802
BulletImpact_DeathSpinner_twinlink	1.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	0.15	183	119	65536	62827
BulletImpact_DeathSpinner_twinlink_large	0.30	204	183	65536	62885
BulletImpact_DeathSpinner_twinlink_large	0.50	280	238	65536	62922
BulletImpact_DeathSpinner_twinlink_large	0.75	178	124	65536	62831
BulletImpact_DeathSpinner_twinlink_large	1.00	38	20	65536	62755
BulletImpact_DeathSpinner_twinlink_large	1.50	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	2.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large	3.00	0	0	65536	62740
BulletImpact_DeathSpinner_twinlink_large parabolic	0.15	15	8	65536	62746
BulletImpact_DeathSpinner_twinlink_large parabolic	0.30	35	21	65536	62755
BulletImpact_DeathSpinner_twinlink_large parabolic	0.50	112	72	65536	62792
BulletImpact_DeathSpinner_twinlink_large parabolic	0.75	214	121	65536	62830
BulletImpact_DeathSpinner_twinlink_large parabolic	1.00	313	186	65536	62881
BulletImpact_DeathSpinner_twinlink_large parabolic	1.50	483	288	65536	62962
BulletImpact_DeathSpinner_twinlink_large parabolic	2.00	497	298	65536	62970
BulletImpact_DeathSpinner_twinlink_large parabolic	3.00	0	0	65536	62740
BulletImpact_DesolationMissile	0.15	76	31	65536	62761
BulletImpact_DesolationMissile	0.30	22	15	65536	62753
BulletImpact_DesolationMissile	0.50	39	26	65536	62762
BulletImpact_DesolationMissile	0.75	38	18	65536	62754
BulletImpact_DesolationMissile	1.00	15	6	65536	62745
BulletImpact_DesolationMissile	1.50	0	0	65536	62740
BulletImpact_DesolationMissile	2.00	0	0	65536	62740
BulletImpact_DesolationMissile	3.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	0.15	61	24	65536	62758
BulletImpact_DesolationMissile_AOE	0.30	72	46	65536	62777
BulletImpact_DesolationMissile_AOE	0.50	86	62	65536	62788
BulletImpact_DesolationMissile_AOE	0.75	101	66	65536	62792
BulletImpact_DesolationMissile_AOE	1.00	58	44	65536	62776
BulletImpact_DesolationMissile_AOE	1.50	62	34	65536	62767
BulletImpact_DesolationMissile_AOE	2.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	3.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	0.15	29	11	65536	62744
BulletImpact_DynamiteBundle_Throw	0.30	41	14	65536	62740
BulletImpact_DynamiteBundle_Throw	0.50	54	13	65536	62730
BulletImpact_DynamiteBundle_Throw	0.75	45	12	65536	62733
BulletImpact_DynamiteBundle_Throw	1.00	51	12	65536	62729
BulletImpact_DynamiteBundle_Throw	1.50	41	12	65536	62739
BulletImpact_DynamiteBundle_Throw	2.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	3.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	0.15	18	12	65536	62749
BulletImpact_Eldar_Lasblaster	0.30	22	17	65536	62753
BulletImpact_Eldar_Lasblaster	0.50	21	18	65536	62753
BulletImpact_Eldar_Lasblaster	0.75	9	6	65536	62745
BulletImpact_Eldar_Lasblaster	1.00	1	2	65536	62742
BulletImpact_Eldar_Lasblaster	1.50	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	2.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	3.00	0	0	65536	62740
BulletImpact_Flamethrower_ClearanceIncinerator	0.15	75	85	65536	62807
BulletImpact_Flamethrower_ClearanceIncinerator	0.30	97	140	65536	62846
BulletImpact_Flamethrower_ClearanceIncinerator	0.50	126	178	65536	62877
BulletImpact_Flamethrower_ClearanceIncinerator	0.75	166	190	65536	62882
BulletImpact_Flamethrower_ClearanceIncinerator	1.00	208	206	65536	62894
BulletImpact_Flamethrower_ClearanceIncinerator	1.50	227	219	65536	62910
BulletImpact_Flamethrower_ClearanceIncinerator	2.00	238	168	65536	62863
BulletImpact_Flamethrower_ClearanceIncinerator	3.00	12	4	65536	62743
BulletImpact_Flamethrower_HandFlamer	0.15	13	10	65536	62749
BulletImpact_Flamethrower_HandFlamer	0.30	65	95	65536	62814
BulletImpact_Flamethrower_HandFlamer	0.50	127	155	65536	62861
BulletImpact_Flamethrower_HandFlamer	0.75	186	176	65536	62874
BulletImpact_Flamethrower_HandFlamer	1.00	223	180	65536	62874
BulletImpact_Flamethrower_HandFlamer	1.50	187	122	65536	62829
BulletImpact_Flamethrower_HandFlamer	2.00	5	2	65536	62742
BulletImpact_Flamethrower_HandFlamer	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.75	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	1.00	1	0	65536	62741
BulletImpact_FlamethrowerSororitas	1.50	2	1	65536	62741
BulletImpact_FlamethrowerSororitas	2.00	2	1	65536	62741
BulletImpact_FlamethrowerSororitas	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_long	0.15	106	93	65536	62816
BulletImpact_FlamethrowerSororitas_long	0.30	181	240	65536	62931
BulletImpact_FlamethrowerSororitas_long	0.50	272	372	65536	63035
BulletImpact_FlamethrowerSororitas_long	0.75	273	335	65536	63003
BulletImpact_FlamethrowerSororitas_long	1.00	340	371	65536	63027
BulletImpact_FlamethrowerSororitas_long	1.50	363	401	65536	63054
BulletImpact_FlamethrowerSororitas_long	2.00	366	295	65536	62965
BulletImpact_FlamethrowerSororitas_long	3.00	83	34	65536	62761
BulletImpact_FlamethrowerSororitas_twinlink	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.75	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	1.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	1.50	1	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	2.00	2	1	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	3.00	0	0	65536	62740
BulletImpact_FusionGun	0.15	0	0	65536	62740
BulletImpact_FusionGun	0.30	4	2	65536	62741
BulletImpact_FusionGun	0.50	10	5	65536	62744
BulletImpact_FusionGun	0.75	23	14	65536	62751
BulletImpact_FusionGun	1.00	31	25	65536	62760
BulletImpact_FusionGun	1.50	43	29	65536	62760
BulletImpact_FusionGun	2.00	31	16	65536	62750
BulletImpact_FusionGun	3.00	0	0	65536	62740
BulletImpact_gatling_1s	0.15	0	0	65536	62740
BulletImpact_gatling_1s	0.30	0	0	65536	62740
BulletImpact_gatling_1s	0.50	0	0	65536	62740
BulletImpact_gatling_1s	0.75	101	88	65536	62809
BulletImpact_gatling_1s	1.00	56	49	65536	62781
BulletImpact_gatling_1s	1.50	72	56	65536	62786
BulletImpact_gatling_1s	2.00	32	16	65536	62752
BulletImpact_gatling_1s	3.00	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.15	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.30	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.50	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.75	57	52	65536	62782
BulletImpact_gatling_1s_invader	1.00	57	49	65536	62781
BulletImpact_gatling_1s_invader	1.50	60	51	65536	62782
BulletImpact_gatling_1s_invader	2.00	32	16	65536	62752
BulletImpact_gatling_1s_invader	3.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	0.15	58	72	65536	62795
BulletImpact_Ghazghkull_AA	0.30	121	131	65536	62844
BulletImpact_Ghazghkull_AA	0.50	127	123	65536	62837
BulletImpact_Ghazghkull_AA	0.75	111	111	65536	62828
BulletImpact_Ghazghkull_AA	1.00	80	52	65536	62780
BulletImpact_Ghazghkull_AA	1.50	4	4	65536	62743
BulletImpact_Ghazghkull_AA	2.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	3.00	0	0	65536	62740
BulletImpact_Gordrang	0.15	75	59	65536	62785
BulletImpact_Gordrang	0.30	72	57	65536	62785
BulletImpact_Gordrang	0.50	84	71	65536	62795
BulletImpact_Gordrang	0.75	101	73	65536	62796
BulletImpact_Gordrang	1.00	57	45	65536	62777
BulletImpact_Gordrang	1.50	35	21	65536	62757
BulletImpact_Gordrang	2.00	14	6	65536	62744
BulletImpact_Gordrang	3.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	0.15	196	78	65535	62793
BulletImpact_Grenade_ThumpGun	0.30	34	20	65536	62757
BulletImpact_Grenade_ThumpGun	0.50	61	32	65536	62764
BulletImpact_Grenade_ThumpGun	0.75	48	20	65536	62757
BulletImpact_Grenade_ThumpGun	1.00	40	16	65536	62752
BulletImpact_Grenade_ThumpGun	1.50	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	2.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	3.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	0.15	194	80	65536	62797
BulletImpact_GrenadeLauncher	0.30	44	30	65536	62764
BulletImpact_GrenadeLauncher	0.50	90	59	65536	62790
BulletImpact_GrenadeLauncher	0.75	71	41	65536	62773
BulletImpact_GrenadeLauncher	1.00	20	7	65536	62747
BulletImpact_GrenadeLauncher	1.50	0	0	65536	62740
BulletImpact_GrenadeLauncher	2.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	3.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	0.15	273	134	65536	62838
BulletImpact_GrenadierGauntlet	0.30	46	34	65536	62768
BulletImpact_GrenadierGauntlet	0.50	68	47	65536	62780
BulletImpact_GrenadierGauntlet	0.75	87	55	65536	62785
BulletImpact_GrenadierGauntlet	1.00	65	33	65536	62767
BulletImpact_GrenadierGauntlet	1.50	0	0	65536	62740
BulletImpact_GrenadierGauntlet	2.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	0.15	53	43	65536	62775
BulletImpact_Kroot_KrootGun OLD	0.30	56	48	65536	62779
BulletImpact_Kroot_KrootGun OLD	0.50	62	40	65536	62773
BulletImpact_Kroot_KrootGun OLD	0.75	2	1	65536	62741
BulletImpact_Kroot_KrootGun OLD	1.00	2	1	65536	62741
BulletImpact_Kroot_KrootGun OLD	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	0.15	4	3	65536	62743
BulletImpact_Kroot_KrootPistol	0.30	4	2	65536	62743
BulletImpact_Kroot_KrootPistol	0.50	15	6	65536	62745
BulletImpact_Kroot_KrootPistol	0.75	5	2	65536	62742
BulletImpact_Kroot_KrootPistol	1.00	0	0	65536	62741
BulletImpact_Kroot_KrootPistol	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	0.15	22	16	65536	62753
BulletImpact_Kroot_KrootRifle	0.30	34	23	65536	62759
BulletImpact_Kroot_KrootRifle	0.50	49	26	65536	62760
BulletImpact_Kroot_KrootRifle	0.75	51	20	65536	62755
BulletImpact_Kroot_KrootRifle	1.00	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootScattergun	0.15	24	39	65536	62772
BulletImpact_Kroot_KrootScattergun	0.30	49	59	65536	62790
BulletImpact_Kroot_KrootScattergun	0.50	49	32	65536	62767
BulletImpact_Kroot_KrootScattergun	0.75	63	34	65536	62768
BulletImpact_Kroot_KrootScattergun	1.00	63	30	65536	62764
BulletImpact_Kroot_KrootScattergun	1.50	0	0	65536	62743
BulletImpact_Kroot_KrootScattergun	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootScattergun	3.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	0.15	29	36	65536	62770
BulletImpact_Kroot_RepeaterCannon	0.30	384	372	65536	63028
BulletImpact_Kroot_RepeaterCannon	0.50	53	48	65536	62781
BulletImpact_Kroot_RepeaterCannon	0.75	57	27	65536	62761
BulletImpact_Kroot_RepeaterCannon	1.00	21	8	65536	62746
BulletImpact_Kroot_RepeaterCannon	1.50	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	2.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	3.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon OLD	0.15	57	44	65536	62776
BulletImpact_Kroot_RepeaterCannon OLD	0.30	46	37	65536	62770
BulletImpact_Kroot_RepeaterCannon OLD	0.50	6	4	65536	62744
BulletImpact_Kroot_RepeaterCannon OLD	0.75	50	32	65536	62766
BulletImpact_Kroot_RepeaterCannon OLD	1.00	5	3	65536	62743
BulletImpact_Kroot_RepeaterCannon OLD	1.50	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon OLD	2.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon OLD	3.00	0	0	65536	62740
BulletImpact_Lascannon	0.15	1	0	65536	62740
BulletImpact_Lascannon	0.30	4	2	65536	62741
BulletImpact_Lascannon	0.50	8	4	65536	62743
BulletImpact_Lascannon	0.75	10	8	65536	62747
BulletImpact_Lascannon	1.00	18	16	65536	62753
BulletImpact_Lascannon	1.50	35	22	65536	62757
BulletImpact_Lascannon	2.00	0	0	65536	62740
BulletImpact_Lascannon	3.00	0	0	65536	62740
BulletImpact_Lascannon_2shots	0.15	3	1	65536	62741
BulletImpact_Lascannon_2shots	0.30	4	2	65536	62741
BulletImpact_Lascannon_2shots	0.50	8	4	65536	62743
BulletImpact_Lascannon_2shots	0.75	12	8	65536	62746
BulletImpact_Lascannon_2shots	1.00	20	16	65536	62753
BulletImpact_Lascannon_2shots	1.50	95	67	65536	62793
BulletImpact_Lascannon_2shots	2.00	26	13	65536	62750
BulletImpact_Lascannon_2shots	3.00	0	0	65536	62740
BulletImpact_Lascannon_twinlink	0.15	3	1	65536	62741
BulletImpact_Lascannon_twinlink	0.30	6	2	65536	62742
BulletImpact_Lascannon_twinlink	0.50	15	7	65536	62745
BulletImpact_Lascannon_twinlink	0.75	21	16	65536	62753
BulletImpact_Lascannon_twinlink	1.00	33	30	65536	62765
BulletImpact_Lascannon_twinlink	1.50	56	39	65536	62772
BulletImpact_Lascannon_twinlink	2.00	6	4	65536	62743
BulletImpact_Lascannon_twinlink	3.00	0	0	65536	62740
BulletImpact_Lascannon_twinlink_dread	0.15	6	2	65536	62741
BulletImpact_Lascannon_twinlink_dread	0.30	11	6	65536	62745
BulletImpact_Lascannon_twinlink_dread	0.50	22	18	65536	62754
BulletImpact_Lascannon_twinlink_dread	0.75	47	44	65536	62774
BulletImpact_Lascannon_twinlink_dread	1.00	82	83	65536	62802
BulletImpact_Lascannon_twinlink_dread	1.50	145	114	65536	62830
BulletImpact_Lascannon_twinlink_dread	2.00	0	0	65536	62740
BulletImpact_Lascannon_twinlink_dread	3.00	0	0	65536	62740
BulletImpact_LongRifle_trail	0.15	4	2	65536	62741
BulletImpact_LongRifle_trail	0.30	4	2	65536	62741
BulletImpact_LongRifle_trail	0.50	4	1	65536	62741
BulletImpact_LongRifle_trail	0.75	0	0	65536	62741
BulletImpact_LongRifle_trail	1.00	0	0	65536	62740
BulletImpact_LongRifle_trail	1.50	0	0	65536	62740
BulletImpact_LongRifle_trail	2.00	0	0	65536	62740
BulletImpact_LongRifle_trail	3.00	0	0	65536	62740
BulletImpact_MagicMissile_EC	0.15	248	211	65536	62913
BulletImpact_MagicMissile_EC	0.30	332	262	65536	62934
BulletImpact_MagicMissile_EC	0.50	496	354	65536	62986
BulletImpact_MagicMissile_EC	0.75	759	504	65533	63060
BulletImpact_MagicMissile_EC	1.00	562	352	65534	62969
BulletImpact_MagicMissile_EC	1.50	504	248	65534	62856
BulletImpact_MagicMissile_EC	2.00	306	150	65533	62787
BulletImpact_MagicMissile_EC	3.00	0	0	65536	62740
BulletImpact_MagicMissile_EC_Fire	0.15	290	218	65535	62880
BulletImpact_MagicMissile_EC_Fire	0.30	355	296	65534	62951
BulletImpact_MagicMissile_EC_Fire	0.50	609	482	65536	63081
BulletImpact_MagicMissile_EC_Fire	0.75	596	470	65535	63082
BulletImpact_MagicMissile_EC_Fire	1.00	494	379	65535	63014
BulletImpact_MagicMissile_EC_Fire	1.50	519	302	65535	62926
BulletImpact_MagicMissile_EC_Fire	2.00	507	317	65530	62915
BulletImpact_MagicMissile_EC_Fire	3.00	0	0	65536	62740
BulletImpact_MissileToTarget	0.15	204	86	65536	62801
BulletImpact_MissileToTarget	0.30	62	47	65536	62780
BulletImpact_MissileToTarget	0.50	122	91	65536	62817
BulletImpact_MissileToTarget	0.75	168	97	65536	62818
BulletImpact_MissileToTarget	1.00	45	20	65536	62756
BulletImpact_MissileToTarget	1.50	0	0	65536	62740
BulletImpact_MissileToTarget	2.00	2	0	65536	62739
BulletImpact_MissileToTarget	3.00	0	0	65536	62740
BulletImpact_MissileToTarget_Orks	0.15	198	81	65536	62797
BulletImpact_MissileToTarget_Orks	0.30	36	25	65536	62760
BulletImpact_MissileToTarget_Orks	0.50	48	35	65536	62768
BulletImpact_MissileToTarget_Orks	0.75	50	30	65536	62764
BulletImpact_MissileToTarget_Orks	1.00	45	21	65536	62755
BulletImpact_MissileToTarget_Orks	1.50	0	0	65536	62740
