effect	time	lit	sum	lit_srgb	sum_srgb
BulletImpact_DeathSpinner_twinlink_large parabolic	0.15	17	11	65536	62749
BulletImpact_DeathSpinner_twinlink_large parabolic	0.30	28	17	65536	62752
BulletImpact_DeathSpinner_twinlink_large parabolic	0.50	89	54	65536	62778
BulletImpact_DeathSpinner_twinlink_large parabolic	0.75	190	108	65536	62819
BulletImpact_DeathSpinner_twinlink_large parabolic	1.00	300	176	65536	62870
BulletImpact_DeathSpinner_twinlink_large parabolic	1.50	463	263	65536	62939
BulletImpact_DeathSpinner_twinlink_large parabolic	2.00	508	298	65536	62968
BulletImpact_DeathSpinner_twinlink_large parabolic	3.00	0	0	65536	62740
BulletImpact_DesolationMissile	0.15	79	35	65536	62763
BulletImpact_DesolationMissile	0.30	30	26	65536	62756
BulletImpact_DesolationMissile	0.50	53	46	65536	62770
BulletImpact_DesolationMissile	0.75	81	55	65536	62777
BulletImpact_DesolationMissile	1.00	49	21	65536	62754
BulletImpact_DesolationMissile	1.50	0	0	65536	62740
BulletImpact_DesolationMissile	2.00	0	0	65536	62740
BulletImpact_DesolationMissile	3.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	0.15	69	34	65536	62763
BulletImpact_DesolationMissile_AOE	0.30	72	57	65536	62781
BulletImpact_DesolationMissile_AOE	0.50	97	89	65536	62801
BulletImpact_DesolationMissile_AOE	0.75	119	109	65536	62815
BulletImpact_DesolationMissile_AOE	1.00	100	91	65536	62800
BulletImpact_DesolationMissile_AOE	1.50	83	60	65536	62781
BulletImpact_DesolationMissile_AOE	2.00	0	0	65536	62740
BulletImpact_DesolationMissile_AOE	3.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	0.15	10	4	65536	62742
BulletImpact_DynamiteBundle_Throw	0.30	10	3	65536	62740
BulletImpact_DynamiteBundle_Throw	0.50	8	3	65536	62740
BulletImpact_DynamiteBundle_Throw	0.75	9	3	65536	62741
BulletImpact_DynamiteBundle_Throw	1.00	13	5	65535	62741
BulletImpact_DynamiteBundle_Throw	1.50	14	4	65536	62739
BulletImpact_DynamiteBundle_Throw	2.00	0	0	65536	62740
BulletImpact_DynamiteBundle_Throw	3.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	0.15	23	19	65536	62754
BulletImpact_Eldar_Lasblaster	0.30	23	22	65536	62756
BulletImpact_Eldar_Lasblaster	0.50	23	21	65536	62756
BulletImpact_Eldar_Lasblaster	0.75	13	11	65536	62748
BulletImpact_Eldar_Lasblaster	1.00	3	3	65536	62743
BulletImpact_Eldar_Lasblaster	1.50	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	2.00	0	0	65536	62740
BulletImpact_Eldar_Lasblaster	3.00	0	0	65536	62740
BulletImpact_Flamethrower_ClearanceIncinerator	0.15	81	93	65536	62815
BulletImpact_Flamethrower_ClearanceIncinerator	0.30	116	168	65536	62870
BulletImpact_Flamethrower_ClearanceIncinerator	0.50	161	222	65536	62912
BulletImpact_Flamethrower_ClearanceIncinerator	0.75	204	239	65536	62925
BulletImpact_Flamethrower_ClearanceIncinerator	1.00	233	219	65536	62907
BulletImpact_Flamethrower_ClearanceIncinerator	1.50	241	236	65536	62925
BulletImpact_Flamethrower_ClearanceIncinerator	2.00	251	180	65536	62875
BulletImpact_Flamethrower_ClearanceIncinerator	3.00	16	8	65536	62745
BulletImpact_Flamethrower_HandFlamer	0.15	22	29	65536	62763
BulletImpact_Flamethrower_HandFlamer	0.30	79	99	65536	62816
BulletImpact_Flamethrower_HandFlamer	0.50	137	147	65536	62852
BulletImpact_Flamethrower_HandFlamer	0.75	181	175	65536	62874
BulletImpact_Flamethrower_HandFlamer	1.00	219	188	65536	62885
BulletImpact_Flamethrower_HandFlamer	1.50	189	119	65536	62825
BulletImpact_Flamethrower_HandFlamer	2.00	0	0	65536	62740
BulletImpact_Flamethrower_HandFlamer	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas	0.75	1	0	65536	62741
BulletImpact_FlamethrowerSororitas	1.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	1.50	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	2.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas	3.00	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_long	0.15	97	87	65536	62812
BulletImpact_FlamethrowerSororitas_long	0.30	174	240	65536	62928
BulletImpact_FlamethrowerSororitas_long	0.50	243	341	65536	63006
BulletImpact_FlamethrowerSororitas_long	0.75	266	323	65536	62993
BulletImpact_FlamethrowerSororitas_long	1.00	276	269	65536	62947
BulletImpact_FlamethrowerSororitas_long	1.50	324	361	65536	63019
BulletImpact_FlamethrowerSororitas_long	2.00	329	254	65536	62931
BulletImpact_FlamethrowerSororitas_long	3.00	52	25	65536	62755
BulletImpact_FlamethrowerSororitas_twinlink	0.15	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.30	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.50	0	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	0.75	1	0	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	1.00	1	0	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	1.50	2	1	65536	62740
BulletImpact_FlamethrowerSororitas_twinlink	2.00	2	1	65536	62741
BulletImpact_FlamethrowerSororitas_twinlink	3.00	0	0	65536	62740
BulletImpact_FusionGun	0.15	4	1	65536	62741
BulletImpact_FusionGun	0.30	4	2	65536	62741
BulletImpact_FusionGun	0.50	11	6	65536	62745
BulletImpact_FusionGun	0.75	21	14	65536	62752
BulletImpact_FusionGun	1.00	32	26	65536	62761
BulletImpact_FusionGun	1.50	44	30	65536	62762
BulletImpact_FusionGun	2.00	32	16	65536	62751
BulletImpact_FusionGun	3.00	0	0	65536	62740
BulletImpact_gatling_1s	0.15	0	0	65536	62740
BulletImpact_gatling_1s	0.30	0	0	65536	62740
BulletImpact_gatling_1s	0.50	0	0	65536	62740
BulletImpact_gatling_1s	0.75	83	73	65536	62797
BulletImpact_gatling_1s	1.00	83	86	65536	62809
BulletImpact_gatling_1s	1.50	66	56	65536	62786
BulletImpact_gatling_1s	2.00	24	13	65536	62751
BulletImpact_gatling_1s	3.00	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.15	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.30	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.50	0	0	65536	62740
BulletImpact_gatling_1s_invader	0.75	63	59	65536	62787
BulletImpact_gatling_1s_invader	1.00	66	66	65536	62794
BulletImpact_gatling_1s_invader	1.50	66	57	65536	62787
BulletImpact_gatling_1s_invader	2.00	27	15	65536	62752
BulletImpact_gatling_1s_invader	3.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	0.15	70	84	65536	62806
BulletImpact_Ghazghkull_AA	0.30	107	118	65536	62834
BulletImpact_Ghazghkull_AA	0.50	131	124	65536	62836
BulletImpact_Ghazghkull_AA	0.75	133	132	65536	62843
BulletImpact_Ghazghkull_AA	1.00	85	56	65536	62782
BulletImpact_Ghazghkull_AA	1.50	2	2	65536	62741
BulletImpact_Ghazghkull_AA	2.00	0	0	65536	62740
BulletImpact_Ghazghkull_AA	3.00	0	0	65536	62740
BulletImpact_Gordrang	0.15	54	41	65536	62772
BulletImpact_Gordrang	0.30	29	23	65536	62759
BulletImpact_Gordrang	0.50	37	27	65536	62762
BulletImpact_Gordrang	0.75	71	57	65536	62784
BulletImpact_Gordrang	1.00	27	15	65536	62752
BulletImpact_Gordrang	1.50	33	23	65536	62758
BulletImpact_Gordrang	2.00	12	5	65536	62744
BulletImpact_Gordrang	3.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	0.15	210	91	65536	62802
BulletImpact_Grenade_ThumpGun	0.30	67	52	65536	62775
BulletImpact_Grenade_ThumpGun	0.50	109	81	65535	62794
BulletImpact_Grenade_ThumpGun	0.75	113	70	65536	62790
BulletImpact_Grenade_ThumpGun	1.00	58	21	65536	62752
BulletImpact_Grenade_ThumpGun	1.50	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	2.00	0	0	65536	62740
BulletImpact_Grenade_ThumpGun	3.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	0.15	212	99	65536	62808
BulletImpact_GrenadeLauncher	0.30	78	67	65536	62782
BulletImpact_GrenadeLauncher	0.50	125	109	65536	62811
BulletImpact_GrenadeLauncher	0.75	143	100	65536	62809
BulletImpact_GrenadeLauncher	1.00	76	31	65536	62759
BulletImpact_GrenadeLauncher	1.50	0	0	65536	62740
BulletImpact_GrenadeLauncher	2.00	0	0	65536	62740
BulletImpact_GrenadeLauncher	3.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	0.15	302	159	65536	62854
BulletImpact_GrenadierGauntlet	0.30	84	81	65536	62796
BulletImpact_GrenadierGauntlet	0.50	134	116	65536	62815
BulletImpact_GrenadierGauntlet	0.75	164	113	65536	62817
BulletImpact_GrenadierGauntlet	1.00	76	31	65536	62760
BulletImpact_GrenadierGauntlet	1.50	0	0	65536	62740
BulletImpact_GrenadierGauntlet	2.00	0	0	65536	62740
BulletImpact_GrenadierGauntlet	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	0.15	4	5	65536	62744
BulletImpact_Kroot_KrootGun OLD	0.30	7	7	65536	62746
BulletImpact_Kroot_KrootGun OLD	0.50	67	44	65536	62776
BulletImpact_Kroot_KrootGun OLD	0.75	9	7	65536	62746
BulletImpact_Kroot_KrootGun OLD	1.00	7	3	65536	62742
BulletImpact_Kroot_KrootGun OLD	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootGun OLD	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	0.15	11	8	65536	62746
BulletImpact_Kroot_KrootPistol	0.30	12	10	65536	62748
BulletImpact_Kroot_KrootPistol	0.50	18	10	65536	62747
BulletImpact_Kroot_KrootPistol	0.75	22	11	65536	62748
BulletImpact_Kroot_KrootPistol	1.00	0	0	65536	62742
BulletImpact_Kroot_KrootPistol	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootPistol	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	0.15	51	44	65536	62771
BulletImpact_Kroot_KrootRifle	0.30	65	54	65536	62780
BulletImpact_Kroot_KrootRifle	0.50	110	76	65536	62794
BulletImpact_Kroot_KrootRifle	0.75	123	65	65536	62785
BulletImpact_Kroot_KrootRifle	1.00	0	0	65536	62743
BulletImpact_Kroot_KrootRifle	1.50	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootRifle	3.00	0	0	65536	62740
BulletImpact_Kroot_KrootScattergun	0.15	53	63	65536	62786
BulletImpact_Kroot_KrootScattergun	0.30	71	82	65536	62802
BulletImpact_Kroot_KrootScattergun	0.50	101	82	65536	62798
BulletImpact_Kroot_KrootScattergun	0.75	122	91	65536	62804
BulletImpact_Kroot_KrootScattergun	1.00	133	85	65536	62801
BulletImpact_Kroot_KrootScattergun	1.50	18	6	65536	62746
BulletImpact_Kroot_KrootScattergun	2.00	0	0	65536	62740
BulletImpact_Kroot_KrootScattergun	3.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	0.15	42	51	65536	62781
BulletImpact_Kroot_RepeaterCannon	0.30	383	345	65536	63001
BulletImpact_Kroot_RepeaterCannon	0.50	92	73	65536	62797
BulletImpact_Kroot_RepeaterCannon	0.75	57	34	65536	62764
BulletImpact_Kroot_RepeaterCannon	1.00	53	29	65536	62762
BulletImpact_Kroot_RepeaterCannon	1.50	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	2.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon	3.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon OLD	0.15	58	45	65536	62777
BulletImpact_Kroot_RepeaterCannon OLD	0.30	10	10	65536	62749
BulletImpact_Kroot_RepeaterCannon OLD	0.50	12	13	65536	62750
BulletImpact_Kroot_RepeaterCannon OLD	0.75	58	48	65536	62780
BulletImpact_Kroot_RepeaterCannon OLD	1.00	11	7	65536	62746
BulletImpact_Kroot_RepeaterCannon OLD	1.50	4	2	65536	62741
BulletImpact_Kroot_RepeaterCannon OLD	2.00	0	0	65536	62740
BulletImpact_Kroot_RepeaterCannon OLD	3.00	0	0	65536	62740
BulletImpact_Lascannon	0.15	2	1	65536	62741
BulletImpact_Lascannon	0.30	4	2	65536	62741
BulletImpact_Lascannon	0.50	8	4	65536	62743
BulletImpact_Lascannon	0.75	12	9	65536	62747
BulletImpact_Lascannon	1.00	24	19	65536	62754
BulletImpact_Lascannon	1.50	38	24	65536	62760
BulletImpact_Lascannon	2.00	0	0	65536	62741
BulletImpact_Lascannon	3.00	0	0	65536	62740
BulletImpact_Lascannon_2shots	0.15	2	1	65536	62741
BulletImpact_Lascannon_2shots	0.30	4	2	65536	62741
BulletImpact_Lascannon_2shots	0.50	8	4	65536	62743
BulletImpact_Lascannon_2shots	0.75	12	9	65536	62747
BulletImpact_Lascannon_2shots	1.00	24	19	65536	62754
BulletImpact_Lascannon_2shots	1.50	61	54	65536	62783
BulletImpact_Lascannon_2shots	2.00	28	15	65536	62752
BulletImpact_Lascannon_2shots	3.00	0	0	65536	62740
BulletImpact_Lascannon_twinlink	0.15	2	1	65536	62741
BulletImpact_Lascannon_twinlink	0.30	9	4	65536	62742
BulletImpact_Lascannon_twinlink	0.50	16	8	65536	62746
BulletImpact_Lascannon_twinlink	0.75	27	19	65536	62754
BulletImpact_Lascannon_twinlink	1.00	42	36	65536	62768
BulletImpact_Lascannon_twinlink	1.50	62	46	65536	62777
BulletImpact_Lascannon_twinlink	2.00	2	2	65536	62742
BulletImpact_Lascannon_twinlink	3.00	0	0	65536	62740
BulletImpact_Lascannon_twinlink_dread	0.15	7	3	65536	62742
BulletImpact_Lascannon_twinlink_dread	0.30	9	6	65536	62745
BulletImpact_Lascannon_twinlink_dread	0.50	23	19	65536	62755
BulletImpact_Lascannon_twinlink_dread	0.75	49	45	65536	62775
BulletImpact_Lascannon_twinlink_dread	1.00	86	87	65536	62806
BulletImpact_Lascannon_twinlink_dread	1.50	152	119	65536	62835
BulletImpact_Lascannon_twinlink_dread	2.00	2	1	65536	62742
BulletImpact_Lascannon_twinlink_dread	3.00	0	0	65536	62740
BulletImpact_LongRifle_trail	0.15	4	1	65536	62741
BulletImpact_LongRifle_trail	0.30	4	1	65536	62741
BulletImpact_LongRifle_trail	0.50	4	1	65536	62740
BulletImpact_LongRifle_trail	0.75	4	1	65536	62740
BulletImpact_LongRifle_trail	1.00	0	0	65536	62740
BulletImpact_LongRifle_trail	1.50	0	0	65536	62740
BulletImpact_LongRifle_trail	2.00	0	0	65536	62740
BulletImpact_LongRifle_trail	3.00	0	0	65536	62740
BulletImpact_MagicMissile_EC	0.15	406	312	65536	62977
BulletImpact_MagicMissile_EC	0.30	436	292	65536	62942
BulletImpact_MagicMissile_EC	0.50	489	304	65534	62924
BulletImpact_MagicMissile_EC	0.75	641	437	65535	63042
BulletImpact_MagicMissile_EC	1.00	464	308	65535	62927
BulletImpact_MagicMissile_EC	1.50	432	213	65531	62823
BulletImpact_MagicMissile_EC	2.00	251	121	65534	62778
BulletImpact_MagicMissile_EC	3.00	0	0	65536	62740
BulletImpact_MagicMissile_EC_Fire	0.15	397	330	65535	62997
BulletImpact_MagicMissile_EC_Fire	0.30	417	312	65536	62972
BulletImpact_MagicMissile_EC_Fire	0.50	481	339	65533	62971
BulletImpact_MagicMissile_EC_Fire	0.75	628	471	65535	63089
BulletImpact_MagicMissile_EC_Fire	1.00	473	360	65534	62992
BulletImpact_MagicMissile_EC_Fire	1.50	424	255	65532	62882
BulletImpact_MagicMissile_EC_Fire	2.00	285	162	65534	62823
BulletImpact_MagicMissile_EC_Fire	3.00	0	0	65536	62740
BulletImpact_MissileToTarget	0.15	77	34	65536	62763
BulletImpact_MissileToTarget	0.30	29	25	65536	62757
BulletImpact_MissileToTarget	0.50	56	47	65536	62771
BulletImpact_MissileToTarget	0.75	79	54	65536	62777
BulletImpact_MissileToTarget	1.00	49	21	65536	62754
BulletImpact_MissileToTarget	1.50	0	0	65536	62740
BulletImpact_MissileToTarget	2.00	1	0	65536	62740
BulletImpact_MissileToTarget	3.00	0	0	65536	62740
BulletImpact_MissileToTarget_Orks	0.15	78	33	65536	62762
BulletImpact_MissileToTarget_Orks	0.30	31	21	65536	62753
BulletImpact_MissileToTarget_Orks	0.50	50	36	65536	62763
BulletImpact_MissileToTarget_Orks	0.75	59	37	65536	62765
BulletImpact_MissileToTarget_Orks	1.00	25	10	65536	62747
BulletImpact_MissileToTarget_Orks	1.50	0	0	65536	62740
BulletImpact_MissileToTarget_Orks	2.00	2	2	65536	62741
BulletImpact_MissileToTarget_Orks	3.00	1	0	65536	62740
BulletImpact_Morgrim	0.15	56	44	65536	62774
BulletImpact_Morgrim	0.30	32	25	65536	62760
BulletImpact_Morgrim	0.50	40	30	65536	62764
BulletImpact_Morgrim	0.75	73	59	65536	62786
BulletImpact_Morgrim	1.00	30	18	65536	62754
BulletImpact_Morgrim	1.50	31	21	65536	62757
BulletImpact_Morgrim	2.00	10	5	65536	62744
BulletImpact_Morgrim	3.00	0	0	65536	62740
BulletImpact_Needle gun_1shot	0.15	2	2	65536	62742
BulletImpact_Needle gun_1shot	0.30	2	2	65536	62742
BulletImpact_Needle gun_1shot	0.50	0	0	65536	62740
BulletImpact_Needle gun_1shot	0.75	0	0	65536	62740
BulletImpact_Needle gun_1shot	1.00	0	0	65536	62740
BulletImpact_Needle gun_1shot	1.50	0	0	65536	62740
BulletImpact_Needle gun_1shot	2.00	0	0	65536	62740
BulletImpact_Needle gun_1shot	3.00	0	0	65536	62740
BulletImpact_noisemarine	0.15	26	16	65536	62754
BulletImpact_noisemarine	0.30	33	21	65536	62757
BulletImpact_noisemarine	0.50	44	25	65536	62760
BulletImpact_noisemarine	0.75	32	14	65536	62752
BulletImpact_noisemarine	1.00	10	4	65536	62743
BulletImpact_noisemarine	1.50	0	0	65536	62740
BulletImpact_noisemarine	2.00	0	0	65536	62740
BulletImpact_noisemarine	3.00	0	0	65536	62740
BulletImpact_Ork Heavy Lobba	0.15	364	245	65536	62875
BulletImpact_Ork Heavy Lobba	0.30	985	677	65536	63113
BulletImpact_Ork Heavy Lobba	0.50	1914	880	65536	63107
BulletImpact_Ork Heavy Lobba	0.75	1631	533	65536	62865
BulletImpact_Ork Heavy Lobba	1.00	128	17	65536	62686
BulletImpact_Ork Heavy Lobba	1.50	0	0	65536	62740
BulletImpact_Ork Heavy Lobba	2.00	0	0	65536	62740
BulletImpact_Ork Heavy Lobba	3.00	0	0	65536	62740
BulletImpact_Ork Missile Big	0.15	310	209	65536	62856
BulletImpact_Ork Missile Big	0.30	841	580	65536	63068
BulletImpact_Ork Missile Big	0.50	1674	744	65536	63050
BulletImpact_Ork Missile Big	0.75	1277	418	65536	62839
BulletImpact_Ork Missile Big	1.00	32	9	65536	62743
BulletImpact_Ork Missile Big	1.50	0	0	65536	62740
BulletImpact_Ork Missile Big	2.00	0	0	65536	62740
BulletImpact_Ork Missile Big	3.00	0	0	65536	62740
BulletImpact_Ork Missiles 1	0.15	86	46	65536	62771
BulletImpact_Ork Missiles 1	0.30	36	36	65536	62764
BulletImpact_Ork Missiles 1	0.50	47	32	65536	62758
BulletImpact_Ork Missiles 1	0.75	34	14	65536	62746
BulletImpact_Ork Missiles 1	1.00	0	0	65536	62740
BulletImpact_Ork Missiles 1	1.50	0	0	65536	62740
BulletImpact_Ork Missiles 1	2.00	0	0	65536	62740
BulletImpact_Ork Missiles 1	3.00	0	0	65536	62740
BulletImpact_Ork Missiles 2	0.15	42	29	65536	62760
BulletImpact_Ork Missiles 2	0.30	40	40	65536	62769
BulletImpact_Ork Missiles 2	0.50	40	42	65536	62770
BulletImpact_Ork Missiles 2	0.75	45	42	65536	62769
BulletImpact_Ork Missiles 2	1.00	29	29	65536	62758
BulletImpact_Ork Missiles 2	1.50	6	2	65536	62740
BulletImpact_Ork Missiles 2	2.00	0	0	65536	62740
BulletImpact_Ork Missiles 2	3.00	0	0	65536	62740
BulletImpact_Ork Snakebite Squig Hook	0.15	269	133	65536	62834
BulletImpact_Ork Snakebite Squig Hook	0.30	116	95	65536	62805
BulletImpact_Ork Snakebite Squig Hook	0.50	156	81	65536	62782
BulletImpact_Ork Snakebite Squig Hook	0.75	183	93	65536	62790
BulletImpact_Ork Snakebite Squig Hook	1.00	0	0	65536	62740
BulletImpact_Ork Snakebite Squig Hook	1.50	0	0	65536	62740
BulletImpact_Ork Snakebite Squig Hook	2.00	0	0	65536	62740
BulletImpact_Ork Snakebite Squig Hook	3.00	0	0	65536	62740
BulletImpact_Psychophage	0.15	173	137	65536	62848
BulletImpact_Psychophage	0.30	187	127	65536	62818
BulletImpact_Psychophage	0.50	238	122	65536	62772
BulletImpact_Psychophage	0.75	304	153	65536	62787
BulletImpact_Psychophage	1.00	306	130	65535	62750
BulletImpact_Psychophage	1.50	7	1	65536	62692
BulletImpact_Psychophage	2.00	0	0	65536	62740
BulletImpact_Psychophage	3.00	0	0	65536	62740
BulletImpact_Pyrovore	0.15	1029	1075	65536	63632
BulletImpact_Pyrovore	0.30	2380	1803	65536	64128
BulletImpact_Pyrovore	0.50	87	148	65536	62902
BulletImpact_Pyrovore	0.75	42	114	65536	62819
BulletImpact_Pyrovore	1.00	0	0	65536	62740
BulletImpact_Pyrovore	1.50	0	0	65536	62740
BulletImpact_Pyrovore	2.00	0	0	65536	62740
BulletImpact_Pyrovore	3.00	0	0	65536	62740
BulletImpact_Pyrovore OLD	0.15	185	181	65536	62887
BulletImpact_Pyrovore OLD	0.30	652	585	65536	63212
BulletImpact_Pyrovore OLD	0.50	1535	1381	65536	63859
BulletImpact_Pyrovore OLD	0.75	22	27	65536	62760
BulletImpact_Pyrovore OLD	1.00	41	54	65536	62783
BulletImpact_Pyrovore OLD	1.50	41	37	65536	62772
BulletImpact_Pyrovore OLD	2.00	0	0	65536	62740
BulletImpact_Pyrovore OLD	3.00	0	0	65536	62740
BulletImpact_RandomShitGo	0.15	71	59	65536	62785
BulletImpact_RandomShitGo	0.30	28	23	65536	62759
BulletImpact_RandomShitGo	0.50	32	21	65536	62757
BulletImpact_RandomShitGo	0.75	79	66	65536	62791
BulletImpact_RandomShitGo	1.00	36	19	65536	62753
BulletImpact_RandomShitGo	1.50	59	29	65536	62757
BulletImpact_RandomShitGo	2.00	20	9	65536	62745
BulletImpact_RandomShitGo	3.00	0	0	65536	62740
BulletImpact_RiftCannon	0.15	0	0	65536	62740
BulletImpact_RiftCannon	0.30	0	0	65536	62740
BulletImpact_RiftCannon	0.50	12	12	65536	62749
BulletImpact_RiftCannon	0.75	8	11	65536	62748
BulletImpact_RiftCannon	1.00	11	11	65536	62748
BulletImpact_RiftCannon	1.50	0	0	65536	62740
BulletImpact_RiftCannon	2.00	0	0	65536	62740
BulletImpact_RiftCannon	3.00	0	0	65536	62740
BulletImpact_Rippergun	0.15	142	190	65536	62889
BulletImpact_Rippergun	0.30	257	268	65536	62946
BulletImpact_Rippergun	0.50	221	164	65536	62864
BulletImpact_Rippergun	0.75	49	34	65536	62763
BulletImpact_Rippergun	1.00	21	10	65536	62748
BulletImpact_Rippergun	1.50	0	0	65536	62740
BulletImpact_Rippergun	2.00	0	0	65536	62740
BulletImpact_Rippergun	3.00	0	0	65536	62740
BulletImpact_Saboteur_DetonatorOnly	0.15	86	43	65536	62771
BulletImpact_Saboteur_DetonatorOnly	0.30	106	54	65536	62779
BulletImpact_Saboteur_DetonatorOnly	0.50	132	67	65536	62788
BulletImpact_Saboteur_DetonatorOnly	0.75	158	80	65536	62797
BulletImpact_Saboteur_DetonatorOnly	1.00	177	89	65536	62803
BulletImpact_Saboteur_DetonatorOnly	1.50	148	64	65536	62784
BulletImpact_Saboteur_DetonatorOnly	2.00	0	0	65536	62740
BulletImpact_Saboteur_DetonatorOnly	3.00	0	0	65536	62740
BulletImpact_SaboteurExplosive	0.15	26	12	65536	62749
BulletImpact_SaboteurExplosive	0.30	33	16	65536	62751
BulletImpact_SaboteurExplosive	0.50	37	18	65536	62754
BulletImpact_SaboteurExplosive	0.75	47	23	65536	62756
BulletImpact_SaboteurExplosive	1.00	52	25	65536	62758
BulletImpact_SaboteurExplosive	1.50	43	18	65536	62753
BulletImpact_SaboteurExplosive	2.00	0	0	65536	62740
BulletImpact_SaboteurExplosive	3.00	0	0	65536	62740
BulletImpact_Screamer-Killer	0.15	191	204	65536	62895
BulletImpact_Screamer-Killer	0.30	196	214	65536	62896
BulletImpact_Screamer-Killer	0.50	190	192	65536	62875
BulletImpact_Screamer-Killer	0.75	200	207	65536	62887
BulletImpact_Screamer-Killer	1.00	190	191	65536	62861
BulletImpact_Screamer-Killer	1.50	0	0	65536	62702
BulletImpact_Screamer-Killer	2.00	0	0	65536	62740
BulletImpact_Screamer-Killer	3.00	0	0	65536	62740
BulletImpact_Shuriken_Long	0.15	26	25	65536	62760
BulletImpact_Shuriken_Long	0.30	25	20	65536	62755
BulletImpact_Shuriken_Long	0.50	23	17	65536	62753
BulletImpact_Shuriken_Long	0.75	23	21	65536	62757
BulletImpact_Shuriken_Long	1.00	32	24	65536	62758
BulletImpact_Shuriken_Long	1.50	0	0	65536	62740
BulletImpact_Shuriken_Long	2.00	0	0	65536	62740
BulletImpact_Shuriken_Long	3.00	0	0	65536	62740
BulletImpact_Shuriken_Long_twinlink	0.15	53	49	65536	62779
BulletImpact_Shuriken_Long_twinlink	0.30	52	41	65536	62770
BulletImpact_Shuriken_Long_twinlink	0.50	45	34	65536	62766
BulletImpact_Shuriken_Long_twinlink	0.75	46	42	65536	62774
BulletImpact_Shuriken_Long_twinlink	1.00	64	48	65536	62775
BulletImpact_Shuriken_Long_twinlink	1.50	0	0	65536	62740
BulletImpact_Shuriken_Long_twinlink	2.00	0	0	65536	62740
BulletImpact_Shuriken_Long_twinlink	3.00	0	0	65536	62740
BulletImpact_Shuriken_Pistol	0.15	0	0	65536	62740
BulletImpact_Shuriken_Pistol	0.30	0	0	65536	62740
BulletImpact_Shuriken_Pistol	0.50	0	0	65536	62740
BulletImpact_Shuriken_Pistol	0.75	0	0	65536	62740
BulletImpact_Shuriken_Pistol	1.00	0	0	65536	62740
BulletImpact_Shuriken_Pistol	1.50	0	0	65536	62740
BulletImpact_Shuriken_Pistol	2.00	0	0	65536	62740
BulletImpact_Shuriken_Pistol	3.00	0	0	65536	62740
BulletImpact_Shuriken_Short	0.15	24	21	65536	62756
BulletImpact_Shuriken_Short	0.30	0	0	65536	62740
BulletImpact_Shuriken_Short	0.50	0	0	65536	62740
BulletImpact_Shuriken_Short	0.75	24	20	65536	62756
BulletImpact_Shuriken_Short	1.00	0	0	65536	62740
BulletImpact_Shuriken_Short	1.50	0	0	65536	62740
BulletImpact_Shuriken_Short	2.00	0	0	65536	62740
BulletImpact_Shuriken_Short	3.00	0	0	65536	62740
BulletImpact_Shuriken_Short_twinlink	0.15	46	41	65536	62772
BulletImpact_Shuriken_Short_twinlink	0.30	0	0	65536	62740
BulletImpact_Shuriken_Short_twinlink	0.50	0	0	65536	62740
BulletImpact_Shuriken_Short_twinlink	0.75	46	40	65536	62772
BulletImpact_Shuriken_Short_twinlink	1.00	0	0	65536	62740
